Class,IoU,Precision,Recall,F1-Score,Support
Background,0.3638519832687139,0.37608618908687313,0.9179319460590756,0.5335652075625947,1193083.0
Ashlar,0.8985665851215815,0.9954315922541422,0.9022874906193739,0.9465736858146996,30351119.0
Polygonal,0.07596732489760429,0.07751913851020047,0.7914435103221398,0.14120749420496354,125846.0
Quarry,0.0580090980081064,0.19735177532259424,0.0759210291517285,0.10965708729219631,61643.0
