Class,IoU,Precision,Recall,F1-Score,Support
Background,0.42052382169293334,0.5426434977615872,0.6513995769735158,0.5920686654754821,3496235.0
Ashlar,0.9403107840986266,0.9838934527504173,0.9550113595231696,0.969237291061544,79939535.0
Polygonal,,,,,0.0
Quarry,0.047518113982913376,0.12690765836019363,0.07059723266559984,0.0907251404030393,155601.0
