run_id,channels,run_number,width_mult,seed,experiment,wall,IoU_Ashlar,IoU_Polygonal,IoU_Quarry,IoU_mean_stones,F1_Ashlar,F1_Polygonal,F1_Quarry,macro_F1,condition,family,level
4ch_run1,4,1,base,42,v6_stress_shadow030,wall1,0.789476968356735,0.2580013688620871,0.0972102323042734,0.3815628565076985,0.8823549923436081,0.4101766106907495,0.1771952711380029,0.4899089580574535,shadow030,shadow,0.3
4ch_run1,4,1,base,42,v6_stress_shadow030,wall2,0.8348874441662805,,0.0002108126206488,0.4175491283934647,0.9100148860036796,,0.0004215363761096,0.4552182111898947,shadow030,shadow,0.3
4ch_run1,4,1,base,42,v6_stress_shadow030,wall3,,0.6933351826948011,0.2849556565488228,0.4891454196218119,,0.8188989277260704,0.4435260549210956,0.631212491323583,shadow030,shadow,0.3
4ch_run1,4,1,base,42,v6_stress_shadow030,wall4,0.9360718178383854,0.0396070487990744,0.0870347661289038,0.3542378775887879,0.9669804696434298,0.0761961913298442,0.1601324425691514,0.4011030345141418,shadow030,shadow,0.3
4ch_run1,4,1,base,42,v6_stress_shadow030,AllWalls,0.8534787434538003,0.3303145334519876,0.1173528669006622,0.4337153812688166,,,,0.4943606737712682,shadow030,shadow,0.3
4ch_run2,4,2,base,42,v6_stress_shadow030,wall1,0.8518700766669433,0.3401302726559406,0.217674796270752,0.4698917151978786,0.9200106286075608,0.5076077745514287,0.3575253375324879,0.5950479135638258,shadow030,shadow,0.3
4ch_run2,4,2,base,42,v6_stress_shadow030,wall2,0.8889180722418949,,0.0212936717979234,0.4551058720199092,0.941192829170052,,0.0416994100441987,0.4914461196071254,shadow030,shadow,0.3
4ch_run2,4,2,base,42,v6_stress_shadow030,wall3,,0.7226536517987383,0.3064462007836416,0.5145499262911899,,0.8390005164928738,0.4691294606694511,0.6540649885811625,shadow030,shadow,0.3
4ch_run2,4,2,base,42,v6_stress_shadow030,wall4,0.9391932867864514,0.0012821582744729,0.0579774674492343,0.3328176375033861,0.9686432942874328,0.0025610328994226,0.1096005713411212,0.3602682995093256,shadow030,shadow,0.3
4ch_run2,4,2,base,42,v6_stress_shadow030,AllWalls,0.8933271452317632,0.3546886942430506,0.1508480340753878,0.4662879578500672,,,,0.5252068303153599,shadow030,shadow,0.3
4ch_run3,4,3,base,42,v6_stress_shadow030,wall1,0.8328936451591242,0.3807510720721384,0.168261636638461,0.4606354512899078,0.908829213695938,0.5515129841626453,0.2880547154190813,0.5827989710925549,shadow030,shadow,0.3
