run_id,channels,run_number,width_mult,seed,experiment,wall,IoU_Ashlar,IoU_Polygonal,IoU_Quarry,IoU_mean_stones,F1_Ashlar,F1_Polygonal,F1_Quarry,macro_F1
3ch_frac25_run1,3,1,base,42,v5_fractioning_frac25,wall1,0.8432737104837147,0.4812663592547878,0.4673103962666371,0.5972834886683799,0.914973946286492,0.6498039414017459,0.6369618827149893,0.7339132568010758
3ch_frac25_run1,3,1,base,42,v5_fractioning_frac25,wall2,0.9590028490943152,,0.0,0.4795014245471575,0.9790724393664672,,0.0,0.4895362196832336
3ch_frac25_run1,3,1,base,42,v5_fractioning_frac25,wall3,,0.8005064637645715,0.2490134049477685,0.52475993435617,,0.8892014329022072,0.3987361608151544,0.6439687968586808
3ch_frac25_run1,3,1,base,42,v5_fractioning_frac25,wall4,0.8978317882715187,0.0161434017571161,0.0416240675527282,0.3185330858604543,0.9461658233570148,0.0317738652422502,0.0799214781020239,0.3526203889004296
3ch_frac25_run1,3,1,base,42,v5_fractioning_frac25,AllWalls,0.9000361159498494,0.4326387415921585,0.1894869671917834,0.5073872749112639,,,,0.555009665560855
3ch_frac25_run2,3,2,base,42,v5_fractioning_frac25,wall1,0.8525566039287876,0.5362338529590465,0.402323120099833,0.597037858995889,0.9204108550537546,0.6981148760993248,0.573795175068056,0.7307736354070452
3ch_frac25_run2,3,2,base,42,v5_fractioning_frac25,wall2,0.9564750827105324,,0.0,0.4782375413552662,0.97775340065708,,0.0,0.4888767003285399
3ch_frac25_run2,3,2,base,42,v5_fractioning_frac25,wall3,,0.7911142656723469,0.2110961012849109,0.5011051834786289,,0.8833766564584634,0.3486033867352868,0.6159900215968751
3ch_frac25_run2,3,2,base,42,v5_fractioning_frac25,wall4,0.9022829248154494,0.0157572968327158,0.0006555920948282,0.3062319379143312,0.948631681486585,0.0310257123071612,0.0013103251508458,0.3269892396481974
3ch_frac25_run2,3,2,base,42,v5_fractioning_frac25,AllWalls,0.9037715371515898,0.447701805154703,0.153518703369893,0.5016640152253953,,,,0.5406573992451644
3ch_frac25_run3,3,3,base,42,v5_fractioning_frac25,wall1,0.8333931188973298,0.4931707804505741,0.4332459092267788,0.5866032695248943,0.9091264828118948,0.6605684854102979,0.6045660503025757,0.7247536728415894
3ch_frac25_run3,3,3,base,42,v5_fractioning_frac25,wall2,0.9550174110513994,,0.0096369960196381,0.4823272035355187,0.9769912080095444,,0.0190900215773208,0.4980406147934326
3ch_frac25_run3,3,3,base,42,v5_fractioning_frac25,wall3,,0.8007378698665871,0.2385523380700595,0.5196451039683233,,0.8893441774797707,0.3852115582645093,0.63727786787214
3ch_frac25_run3,3,3,base,42,v5_fractioning_frac25,wall4,0.8959299922784353,0.045197026127211,0.0121566894393288,0.317761235948325,0.945108728621093,0.086485179343995,0.0240213586812589,0.3518717555487823
3ch_frac25_run3,3,3,base,42,v5_fractioning_frac25,AllWalls,0.8947801740757214,0.4463685588147907,0.1733979831889513,0.5048489053598212,,,,0.5529859777639861
