Class,IoU,Precision,Recall,F1-Score,Support
Background,0.3676465868707795,0.5630358432510085,0.5144250887025614,0.5376339039634018,3496235.0
Ashlar,0.9608941686515721,0.9777724641882424,0.9823525243172856,0.9800571433310348,79939535.0
Polygonal,,,,,0.0
Quarry,0.0,0.0,0.0,0.0,155601.0
