Class,IoU,Precision,Recall,F1-Score,Support
Background,0.35566412637378975,0.5133534255745528,0.5365769057682503,0.5247083248048189,668851.0
Ashlar,0.9212077284611782,0.9310426932634994,0.9886631090224328,0.9589881560585165,9919298.0
Polygonal,0.6289650200683913,0.9446419901909947,0.6530350255933245,0.7722265516075778,1838370.0
Quarry,0.36523787245712813,0.7664443616913234,0.41097879756026723,0.5350538244295556,165264.0
