Class,IoU,Precision,Recall,F1-Score,Support
Background,0.32087826276119924,0.3559035039063307,0.7652887519141586,0.48585592148428086,1193083.0
Ashlar,0.7981886417411598,0.9916842440180249,0.803567077708074,0.8877696401955752,30351119.0
Polygonal,0.014976513017125772,0.015164461514067758,0.5471767080399854,0.02951105335946443,125846.0
Quarry,0.05532877254480692,0.1544263847246331,0.07937640932465974,0.10485599177095833,61643.0
