run_id,channels,run_number,width_mult,seed,experiment,wall,IoU_Ashlar,IoU_Polygonal,IoU_Quarry,IoU_mean_stones,F1_Ashlar,F1_Polygonal,F1_Quarry,macro_F1,condition,family,level
4ch_run1,4,1,base,42,v6_stress_bright080,wall1,0.8107031611854217,0.530874529074082,0.2427005945504838,0.5280927616033292,0.8954567248390672,0.6935572040579583,0.3906018804767285,0.6598719364579181,bright080,bright,0.8
4ch_run1,4,1,base,42,v6_stress_bright080,wall2,0.8990239157330324,,0.0361152673237924,0.4675695915284124,0.946827376195528,,0.069712836906796,0.5082701065511621,bright080,bright,0.8
4ch_run1,4,1,base,42,v6_stress_bright080,wall3,,0.795120598302091,0.3650333231556449,0.5800769607288679,,0.8858687255376082,0.5348343032560866,0.7103515143968474,bright080,bright,0.8
4ch_run1,4,1,base,42,v6_stress_bright080,wall4,0.9372989701801536,0.3226930472271585,0.0625105974114056,0.4408342049395726,0.9676348200329578,0.4879333839451859,0.1176658332890047,0.5244113457557161,bright080,bright,0.8
4ch_run1,4,1,base,42,v6_stress_bright080,AllWalls,0.882342015699536,0.5495627248677771,0.1765899456103316,0.5361648953925483,,,,0.600726225790411,bright080,bright,0.8
4ch_run2,4,2,base,42,v6_stress_bright080,wall1,0.8433270561543716,0.5465568751067397,0.3039048794750179,0.5645962702453764,0.9150053468143162,0.7068047530667343,0.4661457814275179,0.6959852937695228,bright080,bright,0.8
4ch_run2,4,2,base,42,v6_stress_bright080,wall2,0.9240902813382084,,0.0630963964425325,0.4935933388903705,0.9605477355204994,,0.1187030576976343,0.5396253966090669,bright080,bright,0.8
4ch_run2,4,2,base,42,v6_stress_bright080,wall3,,0.7929125943237723,0.3138490407644255,0.5533808175440988,,0.8844966529144527,0.477755101273768,0.6811258770941103,bright080,bright,0.8
4ch_run2,4,2,base,42,v6_stress_bright080,wall4,0.9362948489821702,0.1727298618416846,0.04756334770266,0.3855293528421716,0.967099457476057,0.2945774085950626,0.0908075827719021,0.4508281496143405,bright080,bright,0.8
4ch_run2,4,2,base,42,v6_stress_bright080,AllWalls,0.9012373954915834,0.5040664437573988,0.182103416096159,0.5291357517817138,,,,0.5918911792717602,bright080,bright,0.8
4ch_run3,4,3,base,42,v6_stress_bright080,wall1,0.7707318958948663,0.4307154690247478,0.2604393980963637,0.4872955876719926,0.8705235362639303,0.6020980108900988,0.4132517572676706,0.6286244348072333,bright080,bright,0.8
4ch_run3,4,3,base,42,v6_stress_bright080,wall2,0.8984591736345217,,0.0468839968134026,0.4726715852239621,0.9465140848032656,,0.0895686569975513,0.5180413709004085,bright080,bright,0.8
4ch_run3,4,3,base,42,v6_stress_bright080,wall3,,0.8356983993857195,0.225703390703906,0.5307008950448128,,0.9104964079778788,0.3682838644580846,0.6393901362179817,bright080,bright,0.8
4ch_run3,4,3,base,42,v6_stress_bright080,wall4,0.9226626477312104,0.1299681265725408,0.0629391835368914,0.3718566526135475,0.9597759116192072,0.2300385710290161,0.1184248064455834,0.4360797630312689,bright080,bright,0.8
4ch_run3,4,3,base,42,v6_stress_bright080,AllWalls,0.8639512390868661,0.465460664994336,0.1489914922876409,0.4928011321229477,,,,0.555533926239223,bright080,bright,0.8
4ch_run4,4,4,base,42,v6_stress_bright080,wall1,0.8242452717143025,0.4695099369406261,0.2993723345174101,0.5310425143907797,0.9036561963400156,0.639002057948787,0.4607953033394353,0.6678178525427461,bright080,bright,0.8
4ch_run4,4,4,base,42,v6_stress_bright080,wall2,0.9116053030339648,,0.0404156945556104,0.4760104987947876,0.9537589183155428,,0.0776914357734156,0.5157251770444793,bright080,bright,0.8
4ch_run4,4,4,base,42,v6_stress_bright080,wall3,,0.8441622025205936,0.2674184835116945,0.555790343016144,,0.9154966969465008,0.4219892434750452,0.668742970210773,bright080,bright,0.8
4ch_run4,4,4,base,42,v6_stress_bright080,wall4,0.9229705713890628,0.1233927009662711,0.0612319128863225,0.3691983950805522,0.9599424818262846,0.2196786588699331,0.1153977978664153,0.4316729795208777,bright080,bright,0.8
4ch_run4,4,4,base,42,v6_stress_bright080,AllWalls,0.8862737153791101,0.4790216134758303,0.1671096063677594,0.5108016450742333,,,,0.570989744829719,bright080,bright,0.8
4ch_run5,4,5,base,42,v6_stress_bright080,wall1,0.8547767326308708,0.5155394161934777,0.269028440685277,0.5464481965032085,0.921703100532677,0.680337852892455,0.4239911920965322,0.6753440485072213,bright080,bright,0.8
