run_id,channels,run_number,width_mult,seed,experiment,wall,IoU_Ashlar,IoU_Polygonal,IoU_Quarry,IoU_mean_stones,F1_Ashlar,F1_Polygonal,F1_Quarry,macro_F1
7ch_run4,7,4,base,42,v6_stress_contrast060,wall1,0.8451483490948168,0.598337630204498,0.45287032554318324,0.6321187682808327,0.9160763138740853,0.7486999228416391,0.6234146538492609,0.7627302968549952
7ch_run4,7,4,base,42,v6_stress_contrast060,wall2,0.9371949438161562,,0.0021281639899215447,0.4696615539030389,0.9675793825581014,,0.004247289052227351,0.4859133358051644
7ch_run4,7,4,base,42,v6_stress_contrast060,wall3,,0.836291739915647,0.36558715591568086,0.6009394479156639,,0.9108484471580354,0.5354285214707369,0.7231384843143862
7ch_run4,7,4,base,42,v6_stress_contrast060,wall4,0.8318348089411245,0.0269795361914226,0.0815538041563931,0.3134560497629801,0.9081984957169353,0.05254152637057761,0.15080859378975545,0.37051620529242285
7ch_run4,7,4,base,42,v6_stress_contrast060,AllWalls,0.8713927006173657,0.48720296877052255,0.2255348624012947,0.5280435105963943,,,,0.5855745805667422
