Class,IoU,Precision,Recall,F1-Score,Support
Background,0.4176077720464478,0.44428774781942754,0.8742803308738788,0.5891725204688916,1193083.0
Ashlar,0.945545677934503,0.9899096892351401,0.954747632204269,0.9720107717422967,30351119.0
Polygonal,0.07330980304967298,0.14949042720995911,0.12576482367337857,0.1366051122264467,125846.0
Quarry,0.08089260808926081,0.9962053125624126,0.08091754132667131,0.14967741935483872,61643.0
