Class,IoU,Precision,Recall,F1-Score,Support
Background,0.3657419165046003,0.44333108607716065,0.6763529911461901,0.5355944810431809,3496235.0
Ashlar,0.9479028283557696,0.9846101762332872,0.9621582362219144,0.9732547379233462,79939535.0
Polygonal,,,,,0.0
Quarry,0.014037141611000161,0.11594065506944115,0.015719693318166337,0.02768565575162141,155601.0
