run_id,channels,run_number,width_mult,seed,experiment,wall,IoU_Ashlar,IoU_Polygonal,IoU_Quarry,IoU_mean_stones,F1_Ashlar,F1_Polygonal,F1_Quarry,macro_F1,condition,family,level
4ch_run1,4,1,base,42,v6_stress_contrast060,wall1,0.8349672879713426,0.623084679154823,0.2456517699787726,0.567901245701646,0.9100623138567716,0.7677784001747553,0.3944148371144831,0.6907518503820035,contrast060,contrast,0.6
4ch_run1,4,1,base,42,v6_stress_contrast060,wall2,0.8142902373649556,,0.0039545421771612,0.4091223897710584,0.8976405434971826,,0.0078779307449229,0.4527592371210527,contrast060,contrast,0.6
4ch_run1,4,1,base,42,v6_stress_contrast060,wall3,,0.3112739233732825,0.1403148249879617,0.2257943741806221,,0.4747656730220382,0.2460983965361374,0.3604320347790878,contrast060,contrast,0.6
4ch_run1,4,1,base,42,v6_stress_contrast060,wall4,0.931079095378111,0.0371254778526852,0.0873791079247461,0.3518612270518474,0.9643096418024276,0.0715930302465457,0.1607150758883136,0.3988725826457622,contrast060,contrast,0.6
4ch_run1,4,1,base,42,v6_stress_contrast060,AllWalls,0.8601122069048031,0.3238280267935969,0.1193250612671604,0.4344217649885201,,,,0.4757039262319765,contrast060,contrast,0.6
4ch_run2,4,2,base,42,v6_stress_contrast060,wall1,0.8256531370499327,0.506956616346786,0.1984893460690668,0.5103663664885952,0.9045016496223408,0.6728217798011558,0.3312325582535938,0.6361853292256968,contrast060,contrast,0.6
4ch_run2,4,2,base,42,v6_stress_contrast060,wall2,0.8731592302210667,,0.0069624393385429,0.4400608347798048,0.93228511077301,,0.0138285979030487,0.4730568543380293,contrast060,contrast,0.6
4ch_run2,4,2,base,42,v6_stress_contrast060,wall3,,0.2643995562996308,0.0424700774130888,0.1534348168563598,,0.4182215265456401,0.0814797054290118,0.249850615987326,contrast060,contrast,0.6
4ch_run2,4,2,base,42,v6_stress_contrast060,wall4,0.9179415965405782,0.0223064286077203,0.0870734021448492,0.3424404757643826,0.9572153794425066,0.0436394176609053,0.1601978338777291,0.3870175436603804,contrast060,contrast,0.6
4ch_run2,4,2,base,42,v6_stress_contrast060,AllWalls,0.8722513212705257,0.2645542004180457,0.0837488162413869,0.4068514459766528,,,,0.4365275858028581,contrast060,contrast,0.6
