Class,IoU,Precision,Recall,F1-Score,Support
Background,0.3249444602234041,0.4039164099414328,0.624340847214103,0.4905027644232181,668851.0
Ashlar,0.9120961852856501,0.9693003985410066,0.9392284615302413,0.9540275142062385,9919298.0
Polygonal,0.7034925140701814,0.8199360170849821,0.8320354444426312,0.8259414212385539,1838370.0
Quarry,0.3800187264867653,0.838102186170739,0.4101256171943073,0.5507443039620372,165264.0
