run_id,channels,run_number,width_mult,seed,experiment,wall,IoU_Ashlar,IoU_Polygonal,IoU_Quarry,IoU_mean_stones,F1_Ashlar,F1_Polygonal,F1_Quarry,macro_F1
7ch_run4,7,4,base,42,v2_NO_yaw_correction,wall1,0.923748534884263,0.6880267007323572,0.5109762088908995,0.7075838148358399,0.960363080863724,0.815184618150713,0.6763524215460294,0.8173000401868221
7ch_run4,7,4,base,42,v2_NO_yaw_correction,wall2,0.9499967728897637,,0.06570174080104473,0.5078492568454042,0.9743572769937794,,0.12330230548682299,0.5488297912403012
7ch_run4,7,4,base,42,v2_NO_yaw_correction,wall3,,0.8407874910337324,0.24355126795624799,0.5421693794949902,,0.9135084795274991,0.39170281794094375,0.6526056487342214
7ch_run4,7,4,base,42,v2_NO_yaw_correction,wall4,0.9249307628504695,0.024712538038927354,0.11434990331020362,0.3546644013998668,0.9610015910191145,0.04823311342754071,0.20523159372208755,0.40482209938958097
7ch_run4,7,4,base,42,v2_NO_yaw_correction,AllWalls,0.9328920235414987,0.5178422432683389,0.23364478023959895,0.5614596823498121,,,,0.6058893948877314
