Class,IoU,Precision,Recall,F1-Score,Support
Background,0.43522790345519874,0.5639192171813345,0.6560202617959033,0.6064930906198543,3496235.0
Ashlar,0.9605064599178923,0.9842866820423385,0.9754639178223892,0.9798554399643439,79939535.0
Polygonal,,,,,0.0
Quarry,0.03569407839059893,0.1260309058311278,0.04743542779288051,0.0689278410205168,155601.0
