run_id,channels,run_number,width_mult,seed,experiment,wall,IoU_Ashlar,IoU_Polygonal,IoU_Quarry,IoU_mean_stones,F1_Ashlar,F1_Polygonal,F1_Quarry,macro_F1,condition,family,level
4ch_run1,4,1,base,42,v6_stress_gamma067,wall1,0.9212077284611782,0.6289650200683913,0.3652378724571281,0.6384702069955658,0.9589881560585164,0.7722265516075778,0.5350538244295556,0.7554228440318833,gamma067,gamma,0.67
4ch_run1,4,1,base,42,v6_stress_gamma067,wall2,0.9148172513989729,,0.0411286108830335,0.4779729311410032,0.9555139016327576,,0.0790077430455979,0.5172608223391778,gamma067,gamma,0.67
4ch_run1,4,1,base,42,v6_stress_gamma067,wall3,,0.4077323385558513,0.157055443391831,0.2823938909738411,,0.5792753741441092,0.2714743606951685,0.4253748674196388,gamma067,gamma,0.67
4ch_run1,4,1,base,42,v6_stress_gamma067,wall4,0.9503516313107746,0.0,0.0187185725871857,0.3230234012993201,0.9745438884495622,0.0,0.0367492516400229,0.337097713363195,gamma067,gamma,0.67
4ch_run1,4,1,base,42,v6_stress_gamma067,AllWalls,0.928792203723642,0.3455657862080808,0.1455351248297945,0.4732977049205057,,,,0.5087890617884738,gamma067,gamma,0.67
4ch_run2,4,2,base,42,v6_stress_gamma067,wall1,0.915170443647232,0.6323528356194865,0.3301156652888619,0.6258796481851935,0.9557065238584096,0.7747746955449191,0.4963713666467803,0.7422841953500363,gamma067,gamma,0.67
4ch_run2,4,2,base,42,v6_stress_gamma067,wall2,0.9060949212126792,,0.0129556705339431,0.4595252958733111,0.950734311422656,,0.025579935846776,0.488157123634716,gamma067,gamma,0.67
4ch_run2,4,2,base,42,v6_stress_gamma067,wall3,,0.3090095924826651,0.1165252562514821,0.2127674243670736,,0.4721273155784873,0.2087283840630586,0.340427849820773,gamma067,gamma,0.67
4ch_run2,4,2,base,42,v6_stress_gamma067,wall4,0.9462259919428976,0.0,0.0158892128279883,0.320705068256962,0.9723701110355532,0.0,0.031281389008466,0.3345505000146731,gamma067,gamma,0.67
4ch_run2,4,2,base,42,v6_stress_gamma067,AllWalls,0.9224971189342696,0.3137874760340505,0.1188714512255688,0.4517186820646297,,,,0.4763549172050496,gamma067,gamma,0.67
4ch_run3,4,3,base,42,v6_stress_gamma067,wall1,0.9159716657347892,0.6224838114715963,0.3181125827814569,0.6188560199959475,0.9561432270800386,0.7673220614842402,0.4826789258170673,0.735381404793782,gamma067,gamma,0.67
4ch_run3,4,3,base,42,v6_stress_gamma067,wall2,0.8456132929032922,,0.0695855924583821,0.4575994426808372,0.9163493741130108,,0.1301169218228596,0.5232331479679351,gamma067,gamma,0.67
4ch_run3,4,3,base,42,v6_stress_gamma067,wall3,,0.6082687820945298,0.1204887847338466,0.3643787834141883,,0.7564267725228747,0.2150646867250291,0.4857457296239519,gamma067,gamma,0.67
4ch_run3,4,3,base,42,v6_stress_gamma067,wall4,0.9050832988560392,0.015698231986068,0.0628628243368934,0.3278814517263335,0.9501771386054584,0.0309112125859906,0.1182896285343552,0.366459326575268,gamma067,gamma,0.67
4ch_run3,4,3,base,42,v6_stress_gamma067,AllWalls,0.8888894191647069,0.4154836085173981,0.1427624460776447,0.48237849125325,,,,0.5277049022402343,gamma067,gamma,0.67
4ch_run4,4,4,base,42,v6_stress_gamma067,wall1,0.927048333986612,0.7054948587752826,0.3121393370119203,0.648227509924605,0.96214331279254,0.8273198305410303,0.475771632184646,0.7550782585060721,gamma067,gamma,0.67
4ch_run4,4,4,base,42,v6_stress_gamma067,wall2,0.8831566689638268,,0.006988688076973,0.4450726785203999,0.9379534730371296,,0.0138803705736143,0.475916921805372,gamma067,gamma,0.67
4ch_run4,4,4,base,42,v6_stress_gamma067,wall3,,0.4215182148752233,0.1848570327936078,0.3031876238344155,,0.5930535542412629,0.3120326379930571,0.45254309611716,gamma067,gamma,0.67
4ch_run4,4,4,base,42,v6_stress_gamma067,wall4,0.9345740200782204,0.0010663389969351,0.0470019054826547,0.3275474215192701,0.9661806789284112,0.0021304062585974,0.089783801226202,0.3526982954710702,gamma067,gamma,0.67
4ch_run4,4,4,base,42,v6_stress_gamma067,AllWalls,0.9149263410095532,0.3760264708824803,0.1377467408412889,0.4762331842444408,,,,0.5090591429749185,gamma067,gamma,0.67
4ch_run5,4,5,base,42,v6_stress_gamma067,wall1,0.9187068655111176,0.6342692763901385,0.3587304549383201,0.6372355322798587,0.9576312901412238,0.7762114671716114,0.528037704070753,0.7539601537945294,gamma067,gamma,0.67
4ch_run5,4,5,base,42,v6_stress_gamma067,wall2,0.929092457716986,,0.0674131232462767,0.4982527904816313,0.9632430565993034,,0.1263112131154171,0.5447771348573602,gamma067,gamma,0.67
4ch_run5,4,5,base,42,v6_stress_gamma067,wall3,,0.4619253870303797,0.136937393594455,0.2994313903124174,,0.6319411252152783,0.2408881867479513,0.4364146559816148,gamma067,gamma,0.67
4ch_run5,4,5,base,42,v6_stress_gamma067,wall4,0.9591266050368412,0.0046320200546264,0.0437664535539676,0.3358416928818117,0.979136930273891,0.0092213267388681,0.0838625410980498,0.3574069327036029,gamma067,gamma,0.67
4ch_run5,4,5,base,42,v6_stress_gamma067,AllWalls,0.9356419760883148,0.3669422278250482,0.1517118563332549,0.4847653534155393,,,,0.5231397193342768,gamma067,gamma,0.67
7ch_run1,7,1,base,42,v6_stress_gamma067,wall1,0.9431191359331886,0.7927643963774982,0.5810810148542752,0.7723215157216541,0.9707270321129876,0.8844044404043013,0.7350426820574177,0.8633913848582355,gamma067,gamma,0.67
7ch_run1,7,1,base,42,v6_stress_gamma067,wall2,0.9366305517010488,,6.020143399815784e-06,0.4683182859222242,0.9672785042850376,,1.2040214315814822e-05,0.4836452722496766,gamma067,gamma,0.67
7ch_run1,7,1,base,42,v6_stress_gamma067,wall3,,0.8158162006211579,0.3026705448845954,0.5592433727528766,,0.8985669368321331,0.4646923906787333,0.6816296637554332,gamma067,gamma,0.67
7ch_run1,7,1,base,42,v6_stress_gamma067,wall4,0.8648479684362713,0.0175974856925275,0.1587963264508565,0.3470805935265518,0.9275265148412836,0.0345863387831615,0.274071159575066,0.4120613377331704,gamma067,gamma,0.67
7ch_run1,7,1,base,42,v6_stress_gamma067,AllWalls,0.9148658853568362,0.5420593608970613,0.2606384765832817,0.5725212409457264,,,,0.610181914649129,gamma067,gamma,0.67
7ch_run2,7,2,base,42,v6_stress_gamma067,wall1,0.8727070971765106,0.759738367176535,0.5834510998476942,0.7386321880669132,0.9320273293055762,0.8634674123693967,0.7369360505086819,0.8441435973945516,gamma067,gamma,0.67
7ch_run2,7,2,base,42,v6_stress_gamma067,wall2,0.9095950403070936,,0.0029178412624604,0.456256440784777,0.952657522781182,,0.0058187044689273,0.4792381136250546,gamma067,gamma,0.67
