Class,IoU,Precision,Recall,F1-Score,Support
Background,0.38511505904393006,0.4028640591656704,0.8973441076605735,0.5560766328102074,1193083.0
Ashlar,0.9185721636258735,0.9946739015709688,0.9231125877105223,0.9575581060134649,30351119.0
Polygonal,0.11734938812562191,0.11973913314540945,0.8546477440681468,0.21004958587300626,125846.0
Quarry,0.05070008694870027,0.4004736530491415,0.05486429927161235,0.09650724803104668,61643.0
