Class,IoU,Precision,Recall,F1-Score,Support
Background,0.25582241570360464,0.28784974470828567,0.6968996084329694,0.40741813890982986,668851.0
Ashlar,0.7566553867412257,0.9842905801523355,0.7659047041433779,0.8614727651789442,9919298.0
Polygonal,0.4760578436124372,0.5167557895474798,0.8580487061908103,0.6450395500048355,1838370.0
Quarry,0.5811813607337044,0.6691107117681516,0.8155859715364507,0.7351229595370679,165264.0
