Class,IoU,Precision,Recall,F1-Score,Support
Background,0.43864788985244174,0.4652379476904267,0.8847247006285397,0.6098057668543658,1193083.0
Ashlar,0.9340233832025385,0.9930032601622262,0.940211067671014,0.9658863396531374,30351119.0
Polygonal,0.09289791748817687,0.10028125316927612,0.5578643739173276,0.17000291793342512,125846.0
Quarry,0.08285247822131382,0.26334970686103626,0.10784679525655792,0.1530263445624777,61643.0
