Class,IoU,Precision,Recall,F1-Score,Support
Background,0.35765344960788076,0.427811934080804,0.6856232490092914,0.5268700193133655,3496235.0
Ashlar,0.9442928125642139,0.9850007820834193,0.9580692081834101,0.9713483550030115,79939535.0
Polygonal,,,,,0.0
Quarry,0.013322884012539185,0.07249782419495213,0.016060308095706327,0.026295436968290797,155601.0
