Class,IoU,Precision,Recall,F1-Score,Support
Background,0.48046885104526443,0.6253259613557023,0.6747026444160648,0.6490766093539031,3496235.0
Ashlar,0.9657483072940499,0.984333267662283,0.9808244944131836,0.9825757485946411,79939535.0
Polygonal,,,,,0.0
Quarry,0.10286080370101597,0.46608950315984177,0.11659950771524605,0.18653451705932853,155601.0
