Class,IoU,Precision,Recall,F1-Score,Support
Background,0.3925705638211212,0.4819656078706158,0.6791282622592589,0.5638070687691884,3496235.0
Ashlar,0.9534535639305792,0.9849045167864792,0.9675934317106047,0.9761722331521596,79939535.0
Polygonal,,,,,0.0
Quarry,0.005193225698561829,0.08805939368942049,0.005488396604134935,0.010332790881977508,155601.0
