Class,IoU,Precision,Recall,F1-Score,Support
Background,0.4422416823023349,0.6319997960528333,0.5956181435172407,0.6132698669426314,3496235.0
Ashlar,0.955105248843986,0.9819593901674145,0.9721640487400883,0.9770371691331915,79939535.0
Polygonal,,,,,0.0
Quarry,0.045236973422140364,0.21325088339222614,0.0542991368950071,0.08655831083746113,155601.0
