run_id,channels,run_number,width_mult,seed,experiment,wall,IoU_Ashlar,IoU_Polygonal,IoU_Quarry,IoU_mean_stones,F1_Ashlar,F1_Polygonal,F1_Quarry,macro_F1,condition,family,level
4ch_run1,4,1,base,42,v6_stress_gamma150,wall1,0.828485251643521,0.5812754697843932,0.1856794708135082,0.5318133974138074,0.9061984513124652,0.7351982382470652,0.3132034843887638,0.6515333913160981,gamma150,gamma,1.5
4ch_run1,4,1,base,42,v6_stress_gamma150,wall2,0.8977482284072545,,0.0295995156128362,0.4636738720100454,0.946119421922178,,0.0574971436252436,0.5018082827737108,gamma150,gamma,1.5
4ch_run1,4,1,base,42,v6_stress_gamma150,wall3,,0.7017949954429384,0.236173583790969,0.4689842896169537,,0.8247703129016162,0.3821042398700939,0.6034372763858551,gamma150,gamma,1.5
4ch_run1,4,1,base,42,v6_stress_gamma150,wall4,0.9177070651655976,0.4423294206264516,0.0857602965528766,0.481932260781642,0.957087849166736,0.6133542231071363,0.1579727990149437,0.5761382904296053,gamma150,gamma,1.5
4ch_run1,4,1,base,42,v6_stress_gamma150,AllWalls,0.8813135150721245,0.5751332952845944,0.1343032166925475,0.5302500090164222,,,,0.5832293102263173,gamma150,gamma,1.5
4ch_run2,4,2,base,42,v6_stress_gamma150,wall1,0.8479705372298426,0.6095730072829667,0.1197650715482269,0.5257695386870122,0.917731663082652,0.7574344307773326,0.2139110686541338,0.6296923875047061,gamma150,gamma,1.5
4ch_run2,4,2,base,42,v6_stress_gamma150,wall2,0.936375331255913,,0.0148298206656537,0.4756025759607833,0.96714238829782,,0.0292262217046923,0.4981843050012561,gamma150,gamma,1.5
4ch_run2,4,2,base,42,v6_stress_gamma150,wall3,,0.7351763050906593,0.2506444614116918,0.4929103832511755,,0.8473793734202104,0.4008244855276798,0.6241019294739452,gamma150,gamma,1.5
4ch_run2,4,2,base,42,v6_stress_gamma150,wall4,0.9264104005569987,0.2389707119541441,0.0611475657903787,0.4088428927671739,0.9617996251360958,0.3857568377499932,0.1152479970961134,0.4876014866607341,gamma150,gamma,1.5
4ch_run2,4,2,base,42,v6_stress_gamma150,AllWalls,0.9035854230142514,0.5279066747759235,0.1115967298539878,0.5143629425480541,,,,0.5598950271601604,gamma150,gamma,1.5
4ch_run3,4,3,base,42,v6_stress_gamma150,wall1,0.8410643427310979,0.5723681127656304,0.1733864595796555,0.5289396383587945,0.913671861661754,0.7280332234147066,0.2955317204559665,0.6457456018441423,gamma150,gamma,1.5
4ch_run3,4,3,base,42,v6_stress_gamma150,wall2,0.9159397752074068,,0.0357429005584828,0.4758413378829448,0.9561258522421492,,0.0690188666303382,0.5125723594362437,gamma150,gamma,1.5
4ch_run3,4,3,base,42,v6_stress_gamma150,wall3,,0.7988207690923358,0.1890451440086503,0.4939329565504931,,0.8881604913817084,0.3179780767134187,0.6030692840475635,gamma150,gamma,1.5
4ch_run3,4,3,base,42,v6_stress_gamma150,wall4,0.918723599165352,0.4285431222378248,0.0654914937325477,0.4709194050452415,0.9576403808917536,0.599972259243401,0.1229319879469388,0.5601815426940311,gamma150,gamma,1.5
4ch_run3,4,3,base,42,v6_stress_gamma150,AllWalls,0.8919092390346188,0.5999106680319304,0.1159164994698341,0.5359121355121278,,,,0.5803921970054952,gamma150,gamma,1.5
4ch_run4,4,4,base,42,v6_stress_gamma150,wall1,0.8253256539146345,0.5590923316860718,0.1698479443266193,0.5180886433091086,0.9043051053872196,0.7172023366716768,0.2903761042626547,0.6372945154405171,gamma150,gamma,1.5
4ch_run4,4,4,base,42,v6_stress_gamma150,wall2,0.9239550924190298,,0.0416016350798959,0.4827783637494629,0.960474697210652,,0.07988012629551,0.5201774117530811,gamma150,gamma,1.5
4ch_run4,4,4,base,42,v6_stress_gamma150,wall3,,0.8054768861862225,0.2254786450662739,0.5154777656262483,,0.8922594272449115,0.3679846172335055,0.6301220222392085,gamma150,gamma,1.5
4ch_run4,4,4,base,42,v6_stress_gamma150,wall4,0.9172928890744176,0.2169276084873213,0.0530399296222081,0.3957534757279823,0.9568625579342186,0.3565168658749867,0.1007367871439345,0.4713720703177133,gamma150,gamma,1.5
4ch_run4,4,4,base,42,v6_stress_gamma150,AllWalls,0.8888578784693607,0.5271656087865385,0.1224920385237493,0.5128385085932162,,,,0.56474150493763,gamma150,gamma,1.5
4ch_run5,4,5,base,42,v6_stress_gamma150,wall1,0.8572109064482757,0.576393154172123,0.1368262060469444,0.5234767555557811,0.923116382175036,0.731280965851223,0.2407161364140725,0.6317044948134439,gamma150,gamma,1.5
4ch_run5,4,5,base,42,v6_stress_gamma150,wall2,0.9238606728905882,,0.0383162757760205,0.4810884743333043,0.9604236792288016,,0.0738046328848761,0.5171141560568387,gamma150,gamma,1.5
4ch_run5,4,5,base,42,v6_stress_gamma150,wall3,,0.723585653107776,0.2068782452922856,0.4652319492000308,,0.8396283083501973,0.3428320066241367,0.591230157487167,gamma150,gamma,1.5
4ch_run5,4,5,base,42,v6_stress_gamma150,wall4,0.927932322267378,0.2737591394122783,0.053899323630878,0.4185302617701781,0.9626191869391632,0.4298444359560674,0.1022855265627933,0.4982497164860079,gamma150,gamma,1.5
4ch_run5,4,5,base,42,v6_stress_gamma150,AllWalls,0.903001300535414,0.5245793155640591,0.1089800126865321,0.5121868762620018,,,,0.5595746312108644,gamma150,gamma,1.5
7ch_run1,7,1,base,42,v6_stress_gamma150,wall1,0.8966514532826867,0.6500712550194808,0.499774898704417,0.6821658690021949,0.9455099952400638,0.7879311309035634,0.6664665465946235,0.7999692242460835,gamma150,gamma,1.5
7ch_run1,7,1,base,42,v6_stress_gamma150,wall2,0.9142307002517128,,0.136495074140076,0.5253628871958944,0.9551938542532994,,0.2402035472848034,0.5976987007690514,gamma150,gamma,1.5
