Class,IoU,Precision,Recall,F1-Score,Support
Background,0.33888109192274735,0.41270611925904066,0.6545119914599814,0.506215367394703,668851.0
Ashlar,0.8711221177107815,0.966122666118634,0.8985699391227081,0.9311226770987594,9919298.0
Polygonal,0.6017256442111169,0.6956425452739416,0.8167485326675261,0.7513467070791381,1838370.0
Quarry,0.55399909399999,0.7575421352138754,0.6734013457256268,0.7129979626616096,165264.0
