Class,IoU,Precision,Recall,F1-Score,Support
Background,0.4436658326546175,0.5642170478283812,0.6749546297660197,0.6146378512523266,3496235.0
Ashlar,0.9626562577268172,0.9844941994690494,0.9774766140433516,0.9809728564917246,79939535.0
Polygonal,,,,,0.0
Quarry,0.0,0.0,0.0,0.0,155601.0
