Class,IoU,Precision,Recall,F1-Score,Support
Background,0.42218482840078714,0.44933251421439707,0.8748083746059578,0.5937130251565458,1193083.0
Ashlar,0.9475163178459745,0.9903809640764373,0.9563170306834486,0.9730509666732475,30351119.0
Polygonal,0.1837812552692699,0.3680970901286619,0.2684868807908078,0.3104986743981952,125846.0
Quarry,0.06674322873165493,0.45293522267206476,0.07259542851580877,0.1251345720956895,61643.0
