Class,IoU,Precision,Recall,F1-Score,Support
Background,0.338620992928745,0.4222751703440705,0.6309028468223864,0.5059251195334717,668851.0
Ashlar,0.8510952851243293,0.9778480624424076,0.8678274410144751,0.9195585899481833,9919298.0
Polygonal,0.5657966416350345,0.6132722252982714,0.8796450116135489,0.722694922942508,1838370.0
Quarry,0.510749005954759,0.7047527793455577,0.6497845870849066,0.6761533569661061,165264.0
