run_id,channels,run_number,width_mult,seed,experiment,wall,IoU_Ashlar,IoU_Polygonal,IoU_Quarry,IoU_mean_stones,F1_Ashlar,F1_Polygonal,F1_Quarry,macro_F1,condition,family,level
4ch_run1,4,1,base,42,v6_stress_contrast140,wall1,0.8898061791816089,0.6023304569086643,0.2098127984110659,0.5673164781671131,0.9416904114123962,0.7518180214469932,0.346851676038852,0.6801200362994138,contrast140,contrast,1.4
4ch_run1,4,1,base,42,v6_stress_contrast140,wall2,0.9601548286709862,,0.0399955582923653,0.5000751934816757,0.9796724367145888,,0.076914863671219,0.528293650192904,contrast140,contrast,1.4
4ch_run1,4,1,base,42,v6_stress_contrast140,wall3,,0.6758069658153021,0.2279418886198547,0.4518744272175784,,0.8065451207699368,0.3712584296249556,0.5889017751974462,contrast140,contrast,1.4
4ch_run1,4,1,base,42,v6_stress_contrast140,wall4,0.935536324300002,0.3747413463265322,0.0752300082174564,0.4618358929479969,0.966694670159026,0.5451808768651418,0.1399328657915243,0.5506028042718975,contrast140,contrast,1.4
4ch_run1,4,1,base,42,v6_stress_contrast140,AllWalls,0.9284991107175324,0.5509595896834996,0.1382450633851856,0.5392345879287391,,,,0.5869795664904154,contrast140,contrast,1.4
4ch_run2,4,2,base,42,v6_stress_contrast140,wall1,0.8714169576692382,0.6001914753615962,0.1747611054892717,0.5487898461733688,0.9312910777024774,0.7501495722266245,0.2975262028554923,0.6596556175948648,contrast140,contrast,1.4
4ch_run2,4,2,base,42,v6_stress_contrast140,wall2,0.957498185503412,,0.0,0.478749092751706,0.9782876863890132,,0.0,0.4891438431945065,contrast140,contrast,1.4
4ch_run2,4,2,base,42,v6_stress_contrast140,wall3,,0.715057816084032,0.2300777816475115,0.4725677988657717,,0.8338585549456445,0.3740865579075098,0.6039725564265772,contrast140,contrast,1.4
4ch_run2,4,2,base,42,v6_stress_contrast140,wall4,0.9325089729370076,0.0577172400708322,0.0203464267067964,0.3368575465715455,0.965075956692496,0.1091354813635582,0.0398814092434571,0.3713642824331704,contrast140,contrast,1.4
4ch_run2,4,2,base,42,v6_stress_contrast140,AllWalls,0.920474705369886,0.4576555105054868,0.1062963284608949,0.4948088481120892,,,,0.5310340749122797,contrast140,contrast,1.4
4ch_run3,4,3,base,42,v6_stress_contrast140,wall1,0.900976561525372,0.6610765530236004,0.2906322820089668,0.6175617988526464,0.9479091744323402,0.7959615730175296,0.4503719394908915,0.7314142289802538,contrast140,contrast,1.4
4ch_run3,4,3,base,42,v6_stress_contrast140,wall2,0.9528631873555938,,0.0451600793421299,0.4990116333488619,0.9758627163696834,,0.0864175359061852,0.5311401261379343,contrast140,contrast,1.4
4ch_run3,4,3,base,42,v6_stress_contrast140,wall3,,0.7886534383191991,0.1900201130159946,0.4893367756675968,,0.8818404073405055,0.3193561368209255,0.6005982720807155,contrast140,contrast,1.4
4ch_run3,4,3,base,42,v6_stress_contrast140,wall4,0.9336964941759228,0.4081504062601265,0.0094758216138978,0.4504409073499824,0.965711524004012,0.5796971750256757,0.0187737465544215,0.5213941485280364,contrast140,contrast,1.4
