Class,IoU,Precision,Recall,F1-Score,Support
Background,0.1521236721987374,0.16039506027838332,0.7468299470716356,0.26407524794351517,3496235.0
Ashlar,0.8203933061759965,0.9866823412162552,0.8295793939757092,0.9013363248399908,79939535.0
Polygonal,,,,,0.0
Quarry,0.005048503540844634,0.045334983753674764,0.005649063952031156,0.01004628835933482,155601.0
