run_id,channels,run_number,width_mult,seed,experiment,wall,IoU_Ashlar,IoU_Polygonal,IoU_Quarry,IoU_mean_stones,F1_Ashlar,F1_Polygonal,F1_Quarry,macro_F1
3ch_run1,3,1,base,42,v4_oversample_w3,wall1,0.8706980127818977,0.62642293901511,0.462730211598746,0.6532837211319179,0.9308803525023164,0.7703075552960955,0.6326938596461854,0.777960589148199
3ch_run1,3,1,base,42,v4_oversample_w3,wall2,0.942896962056458,,0.010484735552379,0.4766908488044185,0.9706093328371354,,0.0207518929944994,0.4956806129158174
3ch_run1,3,1,base,42,v4_oversample_w3,wall3,,0.8017106598752178,0.2250193710082171,0.5133650154417175,,0.8899438491758076,0.3673727556210338,0.6286583023984207
3ch_run1,3,1,base,42,v4_oversample_w3,wall4,0.8062078762871833,0.0167382089543797,0.0655371805250375,0.2961610885888668,0.8927077407550823,0.0329253072363503,0.1230124705601441,0.3495485061838589
3ch_run1,3,1,base,42,v4_oversample_w3,AllWalls,0.8732676170418463,0.4816239359482359,0.1909428746710949,0.5152781425537257,,,,0.562962002661574
3ch_run2,3,2,base,42,v4_oversample_w3,wall1,0.8641247064425102,0.6202718229310271,0.4898553088475785,0.6580839460737052,0.927110405710574,0.7656392145473128,0.6575877616283258,0.7834457939620708
3ch_run2,3,2,base,42,v4_oversample_w3,wall2,0.9496893850605568,,0.000451995591495,0.4750706903260259,0.9741955742668824,,0.0009035827675626,0.4875495785172224
3ch_run2,3,2,base,42,v4_oversample_w3,wall3,,0.8439888792376293,0.3288514269263624,0.5864201530819959,,0.9153947605004694,0.4949408493122467,0.7051678049063581
3ch_run2,3,2,base,42,v4_oversample_w3,wall4,0.8235698737432444,0.0194407941157925,0.032836483424059,0.2919490504276987,0.903250142044408,0.0381401141253218,0.0635850571722632,0.3349917711139976
3ch_run2,3,2,base,42,v4_oversample_w3,AllWalls,0.8791279884154372,0.4945671654281496,0.2129988036973737,0.5288979858469869,,,,0.5777887371249123
3ch_run3,3,3,base,42,v4_oversample_w3,wall1,0.8287305554498753,0.5643164728704887,0.4954381935344553,0.6294950739516064,0.90634517258996,0.7214863266573924,0.6625993580697459,0.7634769524390328
3ch_run3,3,3,base,42,v4_oversample_w3,wall2,0.9423629556195658,,0.0272199771397163,0.4847914663796411,0.97032632638834,,0.0529973671569551,0.5116618467726476
3ch_run3,3,3,base,42,v4_oversample_w3,wall3,,0.8431624271945334,0.2634972406575347,0.5533298339260341,,0.9149084364506128,0.4170919131100096,0.6660001747803111
3ch_run3,3,3,base,42,v4_oversample_w3,wall4,0.7806350892356041,0.0150455178875571,0.0321559045404943,0.2759455038878852,0.8768052409555933,0.0296450112284005,0.0623082315356416,0.3229194945732118
3ch_run3,3,3,base,42,v4_oversample_w3,AllWalls,0.8505762001016817,0.474174805984193,0.2045778289680501,0.5097762783513083,,,,0.5660146171413009
3ch_run4,3,4,base,42,v4_oversample_w3,wall1,0.858981697816629,0.6365805398245792,0.5626065640887442,0.6860562672433175,0.9241421782963238,0.7779397644466829,0.7200872913481405,0.807389744697049
3ch_run4,3,4,base,42,v4_oversample_w3,wall2,0.9519203530080992,,0.0,0.4759601765040496,0.9753680282508426,,0.0,0.4876840141254213
3ch_run4,3,4,base,42,v4_oversample_w3,wall3,,0.8049838992762626,0.200918903150525,0.5029514012133938,,0.8919568751821375,0.3346086111617173,0.6132827431719274
