run_id,channels,run_number,width_mult,seed,experiment,wall,IoU_Ashlar,IoU_Polygonal,IoU_Quarry,IoU_mean_stones,F1_Ashlar,F1_Polygonal,F1_Quarry,macro_F1,condition,family,level
7ch_run3,7,3,base,42,v6_stress_gamma080,wall2,0.95251437184693,,0.0025146191893911,0.4775144955181605,0.9756797548649272,,0.0050166234811107,0.490348189173019,gamma080,gamma,0.8
7ch_run3,7,3,base,42,v6_stress_gamma080,wall3,,0.8682911837782212,0.3816507018790269,0.6249709428286241,,0.9295030574648296,0.5524561328850873,0.7409795951749585,gamma080,gamma,0.8
7ch_run3,7,3,base,42,v6_stress_gamma080,wall4,0.8514971743933141,0.0334092000021573,0.0856375060925006,0.323514626829324,0.9197931124818776,0.0646582205811359,0.1577644574950857,0.3807385968526998,gamma080,gamma,0.8
7ch_run3,7,3,base,42,v6_stress_gamma080,AllWalls,0.8945577044368935,0.524301011368824,0.2605663094522952,0.5598083417526709,,,,0.6086286965729544,gamma080,gamma,0.8
7ch_run4,7,4,base,42,v6_stress_gamma080,wall1,0.8582366019735492,0.6605075765664873,0.5521507999691826,0.6902983261697396,0.9237107923308095,0.7955490066865591,0.7114654065573337,0.8102417351915675,gamma080,gamma,0.8
7ch_run4,7,4,base,42,v6_stress_gamma080,wall2,0.9420838124435847,,0.0368778681357617,0.4894808402896733,0.9701783274309138,,0.0711325205582133,0.5206554239945635,gamma080,gamma,0.8
7ch_run4,7,4,base,42,v6_stress_gamma080,wall3,,0.8504761006199768,0.3742827584466705,0.6123794295333237,,0.9191970653768902,0.5446954146026197,0.7319462399897549,gamma080,gamma,0.8
7ch_run4,7,4,base,42,v6_stress_gamma080,wall4,0.8492530540490505,0.0292529355073003,0.0733342896076884,0.3172800930546797,0.9184822511873754,0.0568430450827562,0.1366476228659249,0.3706576397120188,gamma080,gamma,0.8
7ch_run4,7,4,base,42,v6_stress_gamma080,AllWalls,0.8831911561553949,0.5134122042312549,0.2591614290398258,0.5519215964754919,,,,0.6083752597219763,gamma080,gamma,0.8
7ch_run5,7,5,base,42,v6_stress_gamma080,wall1,0.9249392443071583,0.784277083331281,0.6255197897683222,0.7782453724689206,0.9610061689402264,0.8790978605935128,0.7696243302672737,0.8699094532670043,gamma080,gamma,0.8
7ch_run5,7,5,base,42,v6_stress_gamma080,wall2,0.9511325003127217,,0.04627955402092833,0.498706027166825,0.9749542895321327,,0.08846498785735159,0.5317096386947422,gamma080,gamma,0.8
7ch_run5,7,5,base,42,v6_stress_gamma080,wall3,,0.8282695802815655,0.3214667455160533,0.5748681628988094,,0.9060694212874303,0.4865302083564964,0.6962998148219633,gamma080,gamma,0.8
7ch_run5,7,5,base,42,v6_stress_gamma080,wall4,0.8786562813399285,0.03914498613050021,0.10384408075264602,0.3405484494076916,0.9354093029867472,0.07534075928377566,0.1881499073344505,0.3996333232016578,gamma080,gamma,0.8
7ch_run5,7,5,base,42,v6_stress_gamma080,AllWalls,0.9182426753199362,0.5505638832477823,0.27427754251448744,0.5810280336940686,,,,0.6243880574963419,gamma080,gamma,0.8
