run_id,channels,run_number,width_mult,seed,experiment,wall,IoU_Ashlar,IoU_Polygonal,IoU_Quarry,IoU_mean_stones,F1_Ashlar,F1_Polygonal,F1_Quarry,macro_F1,condition,family,level
4ch_run1,4,1,base,42,v6_stress_shadow070,wall1,0.8049618962224213,0.5143290108207512,0.2450271981813753,0.5214393684081827,0.8919433677875577,0.6792830450259816,0.3936093902836648,0.654945267699068,shadow070,shadow,0.7
4ch_run1,4,1,base,42,v6_stress_shadow070,wall2,0.9165264906103804,,0.0360031572437587,0.4762648239270696,0.9564454184178612,,0.06950395274768,0.5129746855827707,shadow070,shadow,0.7
4ch_run1,4,1,base,42,v6_stress_shadow070,wall3,,0.7803743609305762,0.3238061349436427,0.5520902479371095,,0.8766407538273981,0.4892047655564427,0.6829227596919205,shadow070,shadow,0.7
4ch_run1,4,1,base,42,v6_stress_shadow070,wall4,0.9361634779565784,0.2991208862841075,0.0766940297488151,0.4373261313298337,0.967029373929316,0.4604973862589291,0.1424620693154716,0.5233296098345722,shadow070,shadow,0.7
4ch_run1,4,1,base,42,v6_stress_shadow070,AllWalls,0.8858839549297933,0.5312747526784783,0.170382630029398,0.5291804458792232,,,,0.5935430807020828,shadow070,shadow,0.7
4ch_run2,4,2,base,42,v6_stress_shadow070,wall1,0.848543513936717,0.5398322081145833,0.2483165533472803,0.5455640917995269,0.9180671242405668,0.7011571848799942,0.3978422823624913,0.6723555304943508,shadow070,shadow,0.7
4ch_run2,4,2,base,42,v6_stress_shadow070,wall2,0.9344178936265044,,0.0470015793484229,0.4907097364874637,0.966097239593588,,0.0897832062061899,0.527940222899889,shadow070,shadow,0.7
4ch_run2,4,2,base,42,v6_stress_shadow070,wall3,,0.7834882475659305,0.2925959264189066,0.5380420869924185,,0.8786020862601364,0.4527260537320952,0.6656640699961158,shadow070,shadow,0.7
4ch_run2,4,2,base,42,v6_stress_shadow070,wall4,0.938049347323207,0.2365077465359684,0.0566787581350688,0.410411950664748,0.968034532886194,0.3825414716544013,0.1072771789888179,0.4859510611764711,shadow070,shadow,0.7
4ch_run2,4,2,base,42,v6_stress_shadow070,AllWalls,0.9070035849621428,0.5199427340721607,0.1611482043124197,0.5293648411155744,,,,0.5879777211417067,shadow070,shadow,0.7
4ch_run3,4,3,base,42,v6_stress_shadow070,wall1,0.7812513536468683,0.4448988847812747,0.2424949290060851,0.4895483891447427,0.8771938357238164,0.6158200957413328,0.3903354828177292,0.6277831380942928,shadow070,shadow,0.7
4ch_run3,4,3,base,42,v6_stress_shadow070,wall2,0.9133025623674652,,0.0465439294079198,0.4799232458876925,0.9546870216254464,,0.0889478751919223,0.5218174484086844,shadow070,shadow,0.7
4ch_run3,4,3,base,42,v6_stress_shadow070,wall3,,0.8352834603700438,0.1909682512745973,0.5131258558223205,,0.9102500822424756,0.3206941093017709,0.6154720957721233,shadow070,shadow,0.7
4ch_run3,4,3,base,42,v6_stress_shadow070,wall4,0.9254162858255862,0.142349563152998,0.0668251546440525,0.3781970012075455,0.9612635902565696,0.2492224232311152,0.1252785507599862,0.4452548547492237,shadow070,shadow,0.7
4ch_run3,4,3,base,42,v6_stress_shadow070,AllWalls,0.8733234006133065,0.4741773027681055,0.1367080660831637,0.4947362564881918,,,,0.552581884256081,shadow070,shadow,0.7
4ch_run4,4,4,base,42,v6_stress_shadow070,wall1,0.829897030229765,0.4849034515814626,0.2624636686060618,0.5257547168057631,0.9070423269942808,0.6531110841786073,0.4157959949783882,0.6586498020504256,shadow070,shadow,0.7
4ch_run4,4,4,base,42,v6_stress_shadow070,wall2,0.9204926923276812,,0.0391240572711813,0.4798083747994313,0.9586005674533684,,0.0753019949782013,0.5169512812157849,shadow070,shadow,0.7
4ch_run4,4,4,base,42,v6_stress_shadow070,wall3,,0.8140374420193552,0.2565792010281675,0.5353083215237614,,0.8974869240991882,0.4083772846442586,0.6529321043717233,shadow070,shadow,0.7
4ch_run4,4,4,base,42,v6_stress_shadow070,wall4,0.9221277068482788,0.1494677814029363,0.0642229297629738,0.378606139338063,0.959486410359586,0.2600643251096773,0.1206945048201089,0.4467484134297907,shadow070,shadow,0.7
4ch_run4,4,4,base,42,v6_stress_shadow070,AllWalls,0.8908391431352417,0.482802891667918,0.1555974641670961,0.5097464996567519,,,,0.5688204002669311,shadow070,shadow,0.7
4ch_run5,4,5,base,42,v6_stress_shadow070,wall1,0.8635433639065943,0.5140668928356014,0.280178218917772,0.5525961585533227,0.926775711938708,0.6790544001300202,0.4377175221034883,0.6811825447240721,shadow070,shadow,0.7
4ch_run5,4,5,base,42,v6_stress_shadow070,wall2,0.940847799580962,,0.0798778475511408,0.5103628235660514,0.9695224940194644,,0.1479386723827724,0.5587305832011185,shadow070,shadow,0.7
4ch_run5,4,5,base,42,v6_stress_shadow070,wall3,,0.7910432002293519,0.2862304114167005,0.5386368058230262,,0.8833323508087968,0.4450686422527299,0.6642004965307633,shadow070,shadow,0.7
4ch_run5,4,5,base,42,v6_stress_shadow070,wall4,0.9454930158124556,0.2445748016971038,0.0445379605789826,0.4115352593628473,0.9719829453282404,0.3930254756300727,0.0852778209310755,0.4834287472964629,shadow070,shadow,0.7
4ch_run5,4,5,base,42,v6_stress_shadow070,AllWalls,0.9166280597666706,0.5165616315873524,0.172706109616149,0.5352986003233907,,,,0.5968855929381042,shadow070,shadow,0.7
7ch_run1,7,1,base,42,v6_stress_shadow070,wall1,0.8779421869944203,0.6250853615632095,0.5007262750161394,0.6679179411912565,0.935004488502956,0.769295418379653,0.6673119320320482,0.7905372796382192,shadow070,shadow,0.7
7ch_run1,7,1,base,42,v6_stress_shadow070,wall2,0.945848578602134,,0.0563750408751746,0.5011118097386543,0.9721707937640413,,0.1067330042717965,0.5394518990179189,shadow070,shadow,0.7
7ch_run1,7,1,base,42,v6_stress_shadow070,wall3,,0.84059220407907,0.3172542909063791,0.5789232474927246,,0.9133932027052736,0.4816902751375091,0.6975417389213914,shadow070,shadow,0.7
7ch_run1,7,1,base,42,v6_stress_shadow070,wall4,0.936857451514888,0.0889930531001761,0.089059093196176,0.3716365326037467,0.9673994859891594,0.1634409932126347,0.1635523613963039,0.431464280199366,shadow070,shadow,0.7
7ch_run1,7,1,base,42,v6_stress_shadow070,AllWalls,0.9202160723704806,0.5182235395808186,0.2408536749984673,0.5597644289832555,,,,0.6147487994442239,shadow070,shadow,0.7
7ch_run2,7,2,base,42,v6_stress_shadow070,wall1,0.8258349378973292,0.5743900970112988,0.582357433808554,0.6608608229057273,0.9046107298706624,0.7296668063419312,0.7360630681361113,0.7901135347829017,shadow070,shadow,0.7
7ch_run2,7,2,base,42,v6_stress_shadow070,wall2,0.908593744645546,,0.0092484150679884,0.4589210798567672,0.952108060916112,,0.0183273313683935,0.4852176961422528,shadow070,shadow,0.7
7ch_run2,7,2,base,42,v6_stress_shadow070,wall3,,0.850285376699417,0.2760056011258123,0.5631454889126146,,0.9190856582525408,0.4326087610936726,0.6758472096731066,shadow070,shadow,0.7
7ch_run2,7,2,base,42,v6_stress_shadow070,wall4,0.9125907384049596,0.0919214107915373,0.0017434864818407,0.3354185452261125,0.9542979792593071,0.1683663492318613,0.0034809040545178,0.3753817441818954,shadow070,shadow,0.7
7ch_run2,7,2,base,42,v6_stress_shadow070,AllWalls,0.8823398069826117,0.5055322948340844,0.2173387341210488,0.535070278645915,,,,0.5816400461950392,shadow070,shadow,0.7
7ch_run3,7,3,base,42,v6_stress_shadow070,wall1,0.8615450228672044,0.5993091832677736,0.5174710077754024,0.6594417379701268,0.9256236215444612,0.7494600663059293,0.6820176532189697,0.7857004470231201,shadow070,shadow,0.7
7ch_run3,7,3,base,42,v6_stress_shadow070,wall2,0.915342219991904,,0.0260643055533761,0.4707032627726401,0.9558001807068954,,0.0508044289472074,0.5033023048270514,shadow070,shadow,0.7
7ch_run3,7,3,base,42,v6_stress_shadow070,wall3,,0.860858794285366,0.3720499341052662,0.6164543641953162,,0.9252274239496668,0.5423271046587461,0.7337772643042064,shadow070,shadow,0.7
7ch_run3,7,3,base,42,v6_stress_shadow070,wall4,0.9192707837715984,0.125054049133507,0.0641856082911317,0.3695034803987458,0.9579375578938586,0.2223076290953684,0.1206285967242142,0.433624594571147,shadow070,shadow,0.7
7ch_run3,7,3,base,42,v6_stress_shadow070,AllWalls,0.8987193422102356,0.5284073422288822,0.2449427139312941,0.5573564661234706,,,,0.6141011526813812,shadow070,shadow,0.7
7ch_run4,7,4,base,42,v6_stress_shadow070,wall1,0.8257019033344785,0.5636350672800808,0.5212009113525209,0.6368459606556934,0.9045309114553794,0.720929172125201,0.6852492757043038,0.7702364530949616,shadow070,shadow,0.7
7ch_run4,7,4,base,42,v6_stress_shadow070,wall2,0.9005225050668664,,0.0457266430563826,0.4731245740616245,0.9476578179590492,,0.0874542947911047,0.517556056375077,shadow070,shadow,0.7
7ch_run4,7,4,base,42,v6_stress_shadow070,wall3,,0.8582901953809728,0.410904685390432,0.6345974403857024,,0.9237418326958482,0.5824698006112647,0.7531058166535565,shadow070,shadow,0.7
7ch_run4,7,4,base,42,v6_stress_shadow070,wall4,0.9026448865100676,0.0990867344004507,0.0457774889058227,0.3491697032721136,0.9488316951943112,0.1803073975858735,0.0875472830338294,0.4055621252713381,shadow070,shadow,0.7
7ch_run4,7,4,base,42,v6_stress_shadow070,AllWalls,0.8762897649704708,0.5070039990205014,0.2559024321762895,0.546398732055754,,,,0.6116151128487333,shadow070,shadow,0.7
7ch_run5,7,5,base,42,v6_stress_shadow070,wall1,0.8792094792219912,0.652060098589295,0.5570985860933566,0.6961227213015476,0.9357226950408866,0.7893902880967749,0.7155598124214795,0.8135575985197137,shadow070,shadow,0.7
7ch_run5,7,5,base,42,v6_stress_shadow070,wall2,0.9472209688172241,,0.08905373727782559,0.5181373530475248,0.9728952019169993,,0.16354332982763975,0.5682192658723195,shadow070,shadow,0.7
7ch_run5,7,5,base,42,v6_stress_shadow070,wall3,,0.8406202539636621,0.3420344199508941,0.5913273369572781,,0.9134097619032914,0.509725257215697,0.7115675095594942,shadow070,shadow,0.7
7ch_run5,7,5,base,42,v6_stress_shadow070,wall4,0.9322655136966829,0.11458080646672494,0.06410373007314633,0.3703166834121847,0.9649455595914808,0.2056034085674804,0.12048398715553765,0.4303443184381663,shadow070,shadow,0.7
7ch_run5,7,5,base,42,v6_stress_shadow070,AllWalls,0.9195653205786328,0.5357537196732273,0.2630726183488057,0.5727972195335552,,,,0.6309221730974235,shadow070,shadow,0.7
