Class,IoU,Precision,Recall,F1-Score,Support
Background,0.23946000842108006,0.25513921212342094,0.795776801639047,0.3863940858021272,369483.0
Ashlar,,,,,0.0
Polygonal,0.1843250115985762,0.9738257167610934,0.18524275030487655,0.311274371128544,4083620.0
Quarry,0.12591340775474258,0.16349796455410048,0.3538968796291872,0.2236644610278418,104635.0
