run_id,channels,run_number,width_mult,seed,experiment,wall,IoU_Ashlar,IoU_Polygonal,IoU_Quarry,IoU_mean_stones,F1_Ashlar,F1_Polygonal,F1_Quarry,macro_F1,condition,family,level
4ch_run1,4,1,base,42,v6_stress_bright060,wall1,0.8745515215198443,0.582007304059772,0.2394860166288737,0.5653482807361633,0.9330781378692408,0.7357833337004396,0.386427944189677,0.6850964719197857,bright060,bright,0.6
4ch_run1,4,1,base,42,v6_stress_bright060,wall2,0.7739043215850666,,0.0097886399924119,0.3918464807887392,0.8725434761820151,,0.0193875027005363,0.4459654894412757,bright060,bright,0.6
4ch_run1,4,1,base,42,v6_stress_bright060,wall3,,0.6054335083583887,0.2433956861622219,0.4244145972603053,,0.7542305616599038,0.3915015772870662,0.5728660694734851,bright060,bright,0.6
4ch_run1,4,1,base,42,v6_stress_bright060,wall4,0.9394727411369208,0.1827411373902719,0.0444597406254399,0.3888912063842109,0.9687919002008774,0.3090129050444491,0.0851344267205871,0.4543130773219712,bright060,bright,0.6
4ch_run1,4,1,base,42,v6_stress_bright060,AllWalls,0.862642861413944,0.4567273166028109,0.1342825208522369,0.4845508996229972,,,,0.5395602770391295,bright060,bright,0.6
4ch_run2,4,2,base,42,v6_stress_bright060,wall1,0.9048825050573928,0.6388627897568766,0.3241235806416051,0.6226229584852915,0.9500664767039048,0.7796415828705845,0.489566963960495,0.7397583411783281,bright060,bright,0.6
4ch_run2,4,2,base,42,v6_stress_bright060,wall2,0.8761443194285803,,0.0130148677889954,0.4445795936087878,0.9339839268819456,,0.0256953144575294,0.4798396206697375,bright060,bright,0.6
4ch_run2,4,2,base,42,v6_stress_bright060,wall3,,0.7072123884226553,0.2663419855017718,0.4867771869622135,,0.8284995976113669,0.4206478005958828,0.6245736991036248,bright060,bright,0.6
4ch_run2,4,2,base,42,v6_stress_bright060,wall4,0.935980713291804,0.0652045072620333,0.0044001173364623,0.3351951126300999,0.966931857188111,0.1224262699181265,0.0087616822429906,0.3660399364497427,bright060,bright,0.6
4ch_run2,4,2,base,42,v6_stress_bright060,AllWalls,0.905669179259259,0.470426561813855,0.1519701378172086,0.509355292963441,,,,0.5525528993503582,bright060,bright,0.6
4ch_run3,4,3,base,42,v6_stress_bright060,wall1,0.8631789913705331,0.536247020801827,0.2690696304122559,0.556165214194872,0.9265658268673248,0.6981260351241414,0.4240423440356837,0.6829114020090499,bright060,bright,0.6
4ch_run3,4,3,base,42,v6_stress_bright060,wall2,0.8454208989060836,,0.0426918272253145,0.444056363065699,0.9162363983275864,,0.0818877181360879,0.4990620582318372,bright060,bright,0.6
4ch_run3,4,3,base,42,v6_stress_bright060,wall3,,0.7408472523672112,0.2434696913078202,0.4921584718375157,,0.8511341260524771,0.3915973071313878,0.6213657165919324,bright060,bright,0.6
4ch_run3,4,3,base,42,v6_stress_bright060,wall4,0.9304688572391692,0.1645532306010748,0.0432416953035509,0.3794212610479316,0.9639822509956106,0.2826031928418454,0.0828987098545155,0.4431613845639905,bright060,bright,0.6
4ch_run3,4,3,base,42,v6_stress_bright060,AllWalls,0.8796895825052621,0.4805491679233709,0.1496182110622354,0.5032856538302896,,,,0.5616251403492025,bright060,bright,0.6
4ch_run4,4,4,base,42,v6_stress_bright060,wall1,0.8655782536246646,0.5290300980977454,0.2470785117287413,0.5472289544837171,0.927946337220556,0.6919812746078807,0.3962517346020708,0.6720597821435025,bright060,bright,0.6
4ch_run4,4,4,base,42,v6_stress_bright060,wall2,0.8132819362992618,,0.0033922341473807,0.4083370852233213,0.8970275609308654,,0.0067615315963916,0.4518945462636285,bright060,bright,0.6
4ch_run4,4,4,base,42,v6_stress_bright060,wall3,,0.7565085304811596,0.3073361521254794,0.5319223413033195,,0.8613775764287687,0.4701715800114751,0.6657745782201219,bright060,bright,0.6
4ch_run4,4,4,base,42,v6_stress_bright060,wall4,0.9279674961457156,0.0902113936194098,0.0568888661821618,0.3583559186490957,0.9626381129358832,0.1654933972390723,0.1076534496718914,0.411928319948949,bright060,bright,0.6
4ch_run4,4,4,base,42,v6_stress_bright060,AllWalls,0.868942562023214,0.4585833407327715,0.1536739410459408,0.4937332812673088,,,,0.5504143066440504,bright060,bright,0.6
4ch_run5,4,5,base,42,v6_stress_bright060,wall1,0.8837914024979457,0.5311140380656516,0.2380783387703661,0.5509945931113212,0.938311323988442,0.6937615681933658,0.3845933351952844,0.672222075792364,bright060,bright,0.6
4ch_run5,4,5,base,42,v6_stress_bright060,wall2,0.7872409531733866,,0.03562470376175,0.4114328284675683,0.8809567079084424,,0.068798481983577,0.4748775949460097,bright060,bright,0.6
4ch_run5,4,5,base,42,v6_stress_bright060,wall3,,0.6553619621922062,0.2379454996979663,0.4466537309450862,,0.7918050277346065,0.3844199922468642,0.5881125099907354,bright060,bright,0.6
4ch_run5,4,5,base,42,v6_stress_bright060,wall4,0.9421581305352008,0.1390374331550802,0.0426376920194829,0.374611085236588,0.9702177343052598,0.244131455399061,0.0817881270662641,0.4320457722568616,bright060,bright,0.6
4ch_run5,4,5,base,42,v6_stress_bright060,AllWalls,0.8710634954021778,0.441837811137646,0.1385715585623913,0.4838242883674051,,,,0.5418144882464927,bright060,bright,0.6
7ch_run1,7,1,base,42,v6_stress_bright060,wall1,0.8679350627550128,0.6211674248527544,0.4780150018459654,0.6557058298179109,0.9292989676792056,0.7663211280095553,0.6468337618345539,0.7808179525077715,bright060,bright,0.6
7ch_run1,7,1,base,42,v6_stress_bright060,wall2,0.715158815255034,,0.0504014578111686,0.3827801365331013,0.8339272245744708,,0.0959660850360879,0.4649466548052793,bright060,bright,0.6
