Class,IoU,Precision,Recall,F1-Score,Support
Background,0.3885349842545543,0.4121088076844585,0.8716669334824149,0.5596329781537946,1193083.0
Ashlar,0.9419759827803801,0.9900924482764595,0.9509396012713732,0.9701211458153333,30351119.0
Polygonal,0.19362738354015904,0.5904266476486135,0.22367020008581917,0.3244352236053481,125846.0
Quarry,0.06196141574976891,0.43350370293105245,0.06742046947747514,0.11669240488558191,61643.0
