Class,IoU,Precision,Recall,F1-Score,Support
Background,0.5083597857956336,0.5850903194447764,0.7949296720011475,0.6740564029655333,369483.0
Ashlar,,,,,0.0
Polygonal,0.8657725099272482,0.9781129129093282,0.8828767123287671,0.9280579548907676,4083620.0
Quarry,0.35487352568587904,0.404946170344896,0.7415969799780189,0.523847457283854,104635.0
