run_id,channels,run_number,width_mult,seed,experiment,wall,IoU_Ashlar,IoU_Polygonal,IoU_Quarry,IoU_mean_stones,F1_Ashlar,F1_Polygonal,F1_Quarry,macro_F1,condition,family,level
4ch_run1,4,1,base,42,v6_stress_contrast120,wall1,0.9006302257496673,0.6566882757245919,0.2584615639304368,0.6052600218015654,0.9477174608169044,0.7927722859478482,0.4107579783735431,0.7170825750460986,contrast120,contrast,1.2
4ch_run1,4,1,base,42,v6_stress_contrast120,wall2,0.9620131260415014,,0.0455601918438998,0.5037866589427006,0.9806388278170494,,0.0871498211184802,0.5338943244677647,contrast120,contrast,1.2
4ch_run1,4,1,base,42,v6_stress_contrast120,wall3,,0.7426328733492793,0.2974687091753364,0.5200507912623078,,0.8523113327042487,0.4585370068221618,0.6554241697632053,contrast120,contrast,1.2
4ch_run1,4,1,base,42,v6_stress_contrast120,wall4,0.9403091865925164,0.3366716561802313,0.0809917093854819,0.4526575173860765,0.9692364424082792,0.5037462335998482,0.1498470500417136,0.5409432420166137,contrast120,contrast,1.2
4ch_run1,4,1,base,42,v6_stress_contrast120,AllWalls,0.9343175127945617,0.5786642684180342,0.1706205435837887,0.5612007749321282,,,,0.6118360778234206,contrast120,contrast,1.2
4ch_run2,4,2,base,42,v6_stress_contrast120,wall1,0.8946393130524277,0.6681294364559607,0.2189256957197344,0.5938981484093743,0.9443901083326371,0.8010522707104084,0.3592108961005473,0.7015510917145309,contrast120,contrast,1.2
4ch_run2,4,2,base,42,v6_stress_contrast120,wall2,0.959178464738126,,0.0,0.479589232369063,0.9791639526482184,,0.0,0.4895819763241092,contrast120,contrast,1.2
4ch_run2,4,2,base,42,v6_stress_contrast120,wall3,,0.7462397906188168,0.2518499133356848,0.4990448519772508,,0.8546819224115504,0.4023643899364971,0.6285231561740238,contrast120,contrast,1.2
4ch_run2,4,2,base,42,v6_stress_contrast120,wall4,0.9377995219281386,0.10165460510824,0.0495430718560096,0.3629990662974627,0.9679014896185076,0.1845489586969997,0.0944088397790055,0.4156197626981709,contrast120,contrast,1.2
4ch_run2,4,2,base,42,v6_stress_contrast120,AllWalls,0.9305390999062308,0.5053412773943392,0.1300796702278572,0.5219866825094758,,,,0.5588189967277087,contrast120,contrast,1.2
4ch_run3,4,3,base,42,v6_stress_contrast120,wall1,0.9082656378695948,0.682767963976533,0.3078054126576157,0.6329463381679146,0.9519278866055472,0.8114820089195073,0.4707205057855183,0.7447101337701909,contrast120,contrast,1.2
4ch_run3,4,3,base,42,v6_stress_contrast120,wall2,0.953758839245908,,0.0587662422206598,0.5062625407332839,0.9763322065010134,,0.1110089080615251,0.5436705572812692,contrast120,contrast,1.2
4ch_run3,4,3,base,42,v6_stress_contrast120,wall3,,0.8262831390404819,0.1908245214615772,0.5085538302510295,,0.9048795571475364,0.3204914208977923,0.6126854890226643,contrast120,contrast,1.2
4ch_run3,4,3,base,42,v6_stress_contrast120,wall4,0.9391999586729642,0.4265606203815088,0.0346936062740927,0.4668180617761886,0.9686468427069056,0.5980266303263476,0.0670606372045221,0.5445780367459251,contrast120,contrast,1.2
4ch_run3,4,3,base,42,v6_stress_contrast120,AllWalls,0.9337414785961556,0.6452039077995079,0.1480224456534863,0.5756559440163833,,,,0.6114110542050124,contrast120,contrast,1.2
4ch_run4,4,4,base,42,v6_stress_contrast120,wall1,0.885630385198286,0.6632751088016016,0.2744718499183701,0.6077924479727526,0.9393467480692472,0.7975530990534629,0.4307224987918722,0.7225407819715275,contrast120,contrast,1.2
4ch_run4,4,4,base,42,v6_stress_contrast120,wall2,0.9566532739811834,,0.0425405459377986,0.499596909959491,0.9778464960577204,,0.0816093841214244,0.5297279400895724,contrast120,contrast,1.2
4ch_run4,4,4,base,42,v6_stress_contrast120,wall3,,0.8020339513604623,0.2672658409752414,0.5346498961678519,,0.8901429973114094,0.4217991716237903,0.6559710844675999,contrast120,contrast,1.2
4ch_run4,4,4,base,42,v6_stress_contrast120,wall4,0.934373975687782,0.0916425524840638,0.0684584178498985,0.3648249820072481,0.9660737659123624,0.1678984614066731,0.1281442809682012,0.4207055027624122,contrast120,contrast,1.2
4ch_run4,4,4,base,42,v6_stress_contrast120,AllWalls,0.9255525449557503,0.5189838708820426,0.1631841636703272,0.53590685983604,,,,0.582236327322778,contrast120,contrast,1.2
4ch_run5,4,5,base,42,v6_stress_contrast120,wall1,0.9001155033680102,0.6520899757958544,0.2865238769897491,0.6129097853845379,0.9474324079483896,0.7894121813574055,0.4454233335492648,0.7274226409516866,contrast120,contrast,1.2
4ch_run5,4,5,base,42,v6_stress_contrast120,wall2,0.9606375020582222,,0.0949617374203753,0.5277996197392988,0.9799236228520284,,0.1734521566828373,0.5766878897674328,contrast120,contrast,1.2
4ch_run5,4,5,base,42,v6_stress_contrast120,wall3,,0.7518515311835499,0.2083066822947274,0.4800791067391387,,0.858350742400641,0.3447910788660486,0.6015709106333449,contrast120,contrast,1.2
4ch_run5,4,5,base,42,v6_stress_contrast120,wall4,0.9450396997650355,0.2044853154986914,0.0464152825194675,0.3986467659277315,0.9717433529806082,0.3395397401155176,0.0887129293595806,0.4666653408185688,contrast120,contrast,1.2
4ch_run5,4,5,base,42,v6_stress_contrast120,AllWalls,0.935264235063756,0.5361422741593652,0.1590518948060799,0.5434861346764004,,,,0.5930866955427583,contrast120,contrast,1.2
7ch_run1,7,1,base,42,v6_stress_contrast120,wall1,0.9130290141334496,0.7019028477300346,0.530665674626241,0.7151991788299084,0.9545375500193624,0.8248447890738525,0.6933789441065493,0.8242537610665881,contrast120,contrast,1.2
7ch_run1,7,1,base,42,v6_stress_contrast120,wall2,0.96574830729405,,0.1028608037010159,0.534304555497533,0.9825757485946413,,0.1865345170593285,0.5845551328269848,contrast120,contrast,1.2
7ch_run1,7,1,base,42,v6_stress_contrast120,wall3,,0.8455828531951006,0.3104808651673796,0.5780318591812401,,0.916331501163673,0.4738426533648376,0.6950870772642553,contrast120,contrast,1.2
7ch_run1,7,1,base,42,v6_stress_contrast120,wall4,0.9367940319716552,0.1254776549043132,0.0834863361805167,0.3819193410188284,0.9673656738997688,0.2229767145665476,0.1541068556061741,0.4481497480241636,contrast120,contrast,1.2
7ch_run1,7,1,base,42,v6_stress_contrast120,AllWalls,0.9385237844663848,0.5576544519431496,0.2568734199187883,0.5843505521094409,,,,0.638011429795498,contrast120,contrast,1.2
7ch_run2,7,2,base,42,v6_stress_contrast120,wall1,0.8586140017309103,0.6466609519971737,0.5354605946598534,0.6802451827959791,0.92392933759381,0.7854208860820592,0.6974592464594933,0.8022698233784542,contrast120,contrast,1.2
7ch_run2,7,2,base,42,v6_stress_contrast120,wall2,0.9557710515918568,,0.0445736017704819,0.5001723266811694,0.9773854161650752,,0.0853431518754306,0.5313642840202529,contrast120,contrast,1.2
7ch_run2,7,2,base,42,v6_stress_contrast120,wall3,,0.858749419180002,0.2806791054878512,0.5697142623339266,,0.9240077337146868,0.4383285466048603,0.6811681401597736,contrast120,contrast,1.2
7ch_run2,7,2,base,42,v6_stress_contrast120,wall4,0.9185461578688237,0.1425138757276296,0.0006815266196279,0.3539138534053604,0.9575439757875528,0.2494742142835984,0.0013621249148671,0.4027934383286728,contrast120,contrast,1.2
7ch_run2,7,2,base,42,v6_stress_contrast120,AllWalls,0.910977070397197,0.5493080823016018,0.2153487071344536,0.5585446199444174,,,,0.6043989214717884,contrast120,contrast,1.2
7ch_run3,7,3,base,42,v6_stress_contrast120,wall1,0.8795816176236382,0.6545332251555325,0.5153303268126976,0.683148389863956,0.9359334113255442,0.7911998564960868,0.6801557623368215,0.8024296767194841,contrast120,contrast,1.2
7ch_run3,7,3,base,42,v6_stress_contrast120,wall2,0.961123185078012,,0.0053525249082853,0.4832378549931487,0.980176250417211,,0.0106480558325024,0.4954121531248567,contrast120,contrast,1.2
7ch_run3,7,3,base,42,v6_stress_contrast120,wall3,,0.8583325589225995,0.3630410757045496,0.6106868173135745,,0.9237663676519048,0.532692788464787,0.7282295780583459,contrast120,contrast,1.2
7ch_run3,7,3,base,42,v6_stress_contrast120,wall4,0.9151727873089696,0.1634540835557625,0.0602978199758402,0.3796415636135241,0.9557078017956688,0.280980720882791,0.1137375157051896,0.4501420127945497,contrast120,contrast,1.2
7ch_run3,7,3,base,42,v6_stress_contrast120,AllWalls,0.9186258633368732,0.5587732892112981,0.2360054368503432,0.5711348631328382,,,,0.6190533551743092,contrast120,contrast,1.2
