Class,IoU,Precision,Recall,F1-Score,Support
Background,0.3880663780358582,0.4011025845993758,0.9227212188925665,0.5591467154257852,1193083.0
Ashlar,0.9146202899517023,0.9955261127413731,0.9183951669129563,0.9554064529158147,30351119.0
Polygonal,0.09413401018089301,0.09729807326222234,0.7432417399043275,0.17207034843077376,125846.0
Quarry,0.07711183362983866,0.24037174436837877,0.10195804876466104,0.14318259482856818,61643.0
