Class,IoU,Precision,Recall,F1-Score,Support
Background,0.30885322624497036,0.3725421311855572,0.6436979237528239,0.4719447834973119,668851.0
Ashlar,0.8673120837283594,0.9865084744533603,0.8777231009694436,0.9289417567487113,9919298.0
Polygonal,0.6242783203128695,0.6720692699501725,0.8977403895842513,0.7686839287402674,1838370.0
Quarry,0.5616365542632824,0.7431746175140186,0.6968970858747217,0.7192922741594506,165264.0
