Class,IoU,Precision,Recall,F1-Score,Support
Background,0.2754241526452326,0.3114994426417129,0.7039848934964589,0.43189420879948415,668851.0
Ashlar,0.8750628467041147,0.9629345191405664,0.9055650914006212,0.9333690849266769,9919298.0
Polygonal,0.4638560376123063,0.6658230380693145,0.604616589696307,0.6337454308265194,1838370.0
Quarry,0.23115110916752804,0.5639343864796382,0.281458756898054,0.3755040424303826,165264.0
