run_id,channels,run_number,width_mult,seed,experiment,wall,IoU_Ashlar,IoU_Polygonal,IoU_Quarry,IoU_mean_stones,F1_Ashlar,F1_Polygonal,F1_Quarry,macro_F1
3ch_run1,3,1,base,42,v8_coslr_best,wall1,0.8463825699557821,0.5679500213352608,0.4706808963100067,0.6283378292003499,0.9168008664380444,0.7244491388208874,0.6400856875083679,0.7604452309224333
3ch_run1,3,1,base,42,v8_coslr_best,wall2,0.9464419191875516,,0.0,0.4732209595937758,0.9724841104764104,,0.0,0.4862420552382052
3ch_run1,3,1,base,42,v8_coslr_best,wall3,,0.8261478687610964,0.2723010933068692,0.5492244810339828,,0.9047984370746224,0.4280450511900838,0.6664217441323531
3ch_run1,3,1,base,42,v8_coslr_best,wall4,0.832647327868817,0.0245820937561745,0.0656082161452994,0.3076125459234303,0.90868255469218,0.047984624962662,0.1231375943827249,0.359934924679189
3ch_run1,3,1,base,42,v8_coslr_best,AllWalls,0.8751572723373836,0.4728933279508439,0.2021475514405438,0.5167327172429238,,,,0.5682609887430452
3ch_run2,3,2,base,42,v8_coslr_best,wall1,0.8650450424548816,0.5904310019395738,0.5661803675188144,0.6738854706377566,0.9276398400719144,0.7424792414377325,0.7230078722232648,0.7977089845776372
3ch_run2,3,2,base,42,v8_coslr_best,wall2,0.940745418215254,,0.0,0.470372709107627,0.9694681325903952,,0.0,0.4847340662951976
3ch_run2,3,2,base,42,v8_coslr_best,wall3,,0.8301400241283292,0.2582056809148168,0.544172852521573,,0.9071874426916744,0.4104347720431218,0.6588111073673981
3ch_run2,3,2,base,42,v8_coslr_best,wall4,0.8620320794072469,0.0317144954943627,0.0665689946248035,0.3201051898421377,0.9259046489485436,0.061479208895221,0.124828295141321,0.3707373843283619
3ch_run2,3,2,base,42,v8_coslr_best,AllWalls,0.8892741800257942,0.4840951738540885,0.2227387607646086,0.5320360382148305,,,,0.5779978856421487
3ch_run3,3,3,base,42,v8_coslr_best,wall1,0.8542131759800318,0.579214411926316,0.5610443759600797,0.6648239879554758,0.9213753704759898,0.7335475253417854,0.718806440867543,0.7912431122284392
3ch_run3,3,3,base,42,v8_coslr_best,wall2,0.9369629635621236,,0.0,0.4684814817810617,0.9674557347643088,,0.0,0.4837278673821543
3ch_run3,3,3,base,42,v8_coslr_best,wall3,,0.8218007932886986,0.3216764031125091,0.5717385982006039,,0.902185130576424,0.4867702901481341,0.694477710362279
3ch_run3,3,3,base,42,v8_coslr_best,wall4,0.8306895862724559,0.0161178921027731,0.0691496983108592,0.3053190588953627,0.907515498532832,0.031724452896737,0.1293545673166409,0.3561981729154033
3ch_run3,3,3,base,42,v8_coslr_best,AllWalls,0.8739552419382037,0.4723776991059292,0.237967619345862,0.5281001867966649,,,,0.5814117157220691
3ch_run4,3,4,base,42,v8_coslr_best,wall1,0.8456679050128567,0.5659996374591855,0.5422211720226843,0.6512962381649089,0.9163814386282736,0.7228604961588787,0.7031691457218677,0.7808036935030067
3ch_run4,3,4,base,42,v8_coslr_best,wall2,0.9379044959119572,,0.0,0.4689522479559787,0.9679573971684188,,0.0,0.4839786985842093
3ch_run4,3,4,base,42,v8_coslr_best,wall3,,0.8330080115061194,0.2616970129528904,0.5473525122295049,,0.908897294804146,0.4148333716672779,0.661865333235712
3ch_run4,3,4,base,42,v8_coslr_best,wall4,0.8501772549155139,0.0286775956432827,0.0231599325995769,0.3006715943861245,0.9190224911227072,0.0557562364821394,0.0452713830197273,0.3400167035415247
3ch_run4,3,4,base,42,v8_coslr_best,AllWalls,0.8779165519467761,0.4758950815361958,0.2067695293937879,0.5201937209589199,,,,0.5666661072161132
3ch_run5,3,5,base,42,v8_coslr_best,wall1,0.8552207099873222,0.6078892892799815,0.5125740874092949,0.6585613622255329,0.9219611503724172,0.756133265309823,0.6777507186933514,0.7852817114585307
3ch_run5,3,5,base,42,v8_coslr_best,wall2,0.9449503699059192,,0.0,0.4724751849529596,0.9716961260575796,,0.0,0.4858480630287898
3ch_run5,3,5,base,42,v8_coslr_best,wall3,,0.8418240290340656,0.2353895580603221,0.5386067935471939,,0.9141199330269956,0.3810774609911806,0.6475986970090881
3ch_run5,3,5,base,42,v8_coslr_best,wall4,0.8366381585037552,0.0185065912361505,0.0485668465740265,0.3012371987713108,0.9110538781197216,0.0363406410825271,0.0926347170573027,0.3466764120865171
