Class,IoU,Precision,Recall,F1-Score,Support
Background,0.30252956659107866,0.3457777297136147,0.7074983815528421,0.4645262178314237,668851.0
Ashlar,0.8418545945114096,0.932238000623385,0.8967273692150393,0.9141379531479564,9919298.0
Polygonal,0.37421757417636,0.6010934990986021,0.4978573410140505,0.5446263840726211,1838370.0
Quarry,0.40796823123494563,0.5906391962451226,0.5687990124891084,0.5795134040447942,165264.0
