Class,IoU,Precision,Recall,F1-Score,Support
Background,0.3474432025392546,0.3573226738471407,0.9262884476603891,0.5157073810376548,1193083.0
Ashlar,0.9235057295206089,0.9931962539926684,0.9293853383132266,0.9602318468276902,30351119.0
Polygonal,0.10274394112422282,0.14603914637280585,0.25737011903437534,0.1863423362262642,125846.0
Quarry,0.07176399093972709,0.3256251175032901,0.08429180928897036,0.13391752577319588,61643.0
