run_id,channels,run_number,width_mult,seed,experiment,wall,IoU_Ashlar,IoU_Polygonal,IoU_Quarry,IoU_mean_stones,F1_Ashlar,F1_Polygonal,F1_Quarry,macro_F1
4ch_frac75_run5,4,5,base,42,v5_fractioning_frac75,wall3,,0.7942771429116507,0.2236507023741066,0.5089639226428787,,0.8853449937201374,0.3655466416031687,0.6254458176616531
4ch_frac75_run5,4,5,base,42,v5_fractioning_frac75,wall4,0.9389272636239582,0.2907545962784746,0.0371275894883244,0.4222698164635858,0.9685017909016898,0.4505187850839861,0.0715969565647012,0.4968725108501257
4ch_frac75_run5,4,5,base,42,v5_fractioning_frac75,AllWalls,0.940043548888334,0.6093952067785448,0.1871545978382635,0.5788644511683808,,,,0.6170260978807872
7ch_frac75_run1,7,1,base,42,v5_fractioning_frac75,wall1,0.8766674398456814,0.6996097646749547,0.5961075498239287,0.7241282514481883,0.9342810785034666,0.8232592907098919,0.7469516072268276,0.8348306588133955
7ch_frac75_run1,7,1,base,42,v5_fractioning_frac75,wall2,0.9607637180437104,,0.0604942086709701,0.5106289633573403,0.9799892860138006,,0.1140868251355799,0.5470380555746903
7ch_frac75_run1,7,1,base,42,v5_fractioning_frac75,wall3,,0.8398769491987348,0.3367229082076134,0.5882999287031742,,0.9129707827085944,0.503803602287506,0.7083871924980502
7ch_frac75_run1,7,1,base,42,v5_fractioning_frac75,wall4,0.9128071876491076,0.0811579666045735,0.0706423721621048,0.3548691754719286,0.9544163087038298,0.1501315609955756,0.1319625936706508,0.4121701544566853
7ch_frac75_run1,7,1,base,42,v5_fractioning_frac75,AllWalls,0.9167461151795,0.5402148934927544,0.2659917597161542,0.5743175894628029,,,,0.6256065153357053
7ch_frac75_run2,7,2,base,42,v5_fractioning_frac75,wall1,0.8755305338888234,0.7144223189272887,0.5251530018256029,0.7050352848805717,0.9336350627930888,0.8334262929734858,0.6886561560669605,0.8185725039445116
7ch_frac75_run2,7,2,base,42,v5_fractioning_frac75,wall2,0.9629821160240544,,0.0512201917353697,0.5071011538797121,0.9811420166929876,,0.0974490256904496,0.5392955211917186
7ch_frac75_run2,7,2,base,42,v5_fractioning_frac75,wall3,,0.8299154902435015,0.2693600312404872,0.5496377607419943,,0.9070533526475226,0.424402887457003,0.6657281200522629
7ch_frac75_run2,7,2,base,42,v5_fractioning_frac75,wall4,0.9145175731190652,0.0891576611010802,0.0386909328014728,0.3474553890072061,0.9553504088543466,0.163718558451761,0.0744994137902384,0.3978561270321153
7ch_frac75_run2,7,2,base,42,v5_fractioning_frac75,AllWalls,0.9176767410106476,0.5444984900906235,0.2211060394007331,0.5610937568340014,,,,0.6053630680551522
7ch_frac75_run3,7,3,base,42,v5_fractioning_frac75,wall1,0.910756162803884,0.7254129304233997,0.5464287443707326,0.7275326125326721,0.9532939686740785,0.8408571857003417,0.7066976042185293,0.8336162528643166
7ch_frac75_run3,7,3,base,42,v5_fractioning_frac75,wall2,0.9662158832595168,,0.0525119744879062,0.5093639288737116,0.9828176971673744,,0.0997840894179957,0.5413008932926852
7ch_frac75_run3,7,3,base,42,v5_fractioning_frac75,wall3,,0.781706118273344,0.3349374149894113,0.5583217666313777,,0.8774804220023641,0.5018024234373085,0.6896414227198363
7ch_frac75_run3,7,3,base,42,v5_fractioning_frac75,wall4,0.9248515819997292,0.1008351331048406,0.0,0.3418955717015232,0.9609588506963228,0.1831975199055303,0.0,0.3813854568672843
7ch_frac75_run3,7,3,base,42,v5_fractioning_frac75,AllWalls,0.9339412093543767,0.5359847272671948,0.2334695334620125,0.5677984900278613,,,,0.6114860064360306
7ch_frac75_run4,7,4,base,42,v5_fractioning_frac75,wall1,0.8422287444546549,0.6533702893077681,0.4860190161998529,0.6605393499874253,0.9143584877718052,0.7903496192390401,0.654122202881001,0.7862767699639489
7ch_frac75_run4,7,4,base,42,v5_fractioning_frac75,wall2,0.9668665833314988,,0.0519812994105779,0.5094239413710383,0.9831542124161876,,0.0988255198827258,0.5409898661494567
7ch_frac75_run4,7,4,base,42,v5_fractioning_frac75,wall3,,0.82994503486785,0.3471881359688891,0.5885665854183696,,0.9070709983677566,0.5154263561253731,0.7112486772465649
7ch_frac75_run4,7,4,base,42,v5_fractioning_frac75,wall4,0.9287292115164604,0.1273888174522236,0.0289380564405435,0.3616853618030758,0.963047799526247,0.225989144969716,0.0562483936898016,0.4150951127285882
7ch_frac75_run4,7,4,base,42,v5_fractioning_frac75,AllWalls,0.912608179767538,0.5369013805426139,0.2285316270049658,0.5593470624383726,,,,0.6134026065221396
7ch_frac75_run5,7,5,base,42,v5_fractioning_frac75,wall1,0.8385291889037584,0.7667772403587355,0.590855009237853,0.732053812833449,0.9121739202886845,0.8679953792058642,0.7428144058469789,0.8409945684471758
7ch_frac75_run5,7,5,base,42,v5_fractioning_frac75,wall2,0.964689941529431,,0.012769291030160595,0.4887296162797958,0.9820276687307303,,0.025216584158415843,0.503622126444573
7ch_frac75_run5,7,5,base,42,v5_fractioning_frac75,wall3,,0.8408317958763191,0.30510524881524465,0.5729685223457819,,0.9135346290300741,0.46755654242018363,0.6905455857251288
7ch_frac75_run5,7,5,base,42,v5_fractioning_frac75,wall4,0.9335925642188854,0.13430425394161455,0.07214556938230761,0.38001412918093586,0.965655931342526,0.2368046376885536,0.13458166771863384,0.44568074558323784
7ch_frac75_run5,7,5,base,42,v5_fractioning_frac75,AllWalls,0.9122705648840249,0.5806377633922231,0.24521877961639144,0.5793757026308798,,,,0.6202107565500289
