Class,IoU,Precision,Recall,F1-Score,Support
Background,0.3636527652303574,0.3756871776967431,0.9190441905550578,0.5333509739466948,1193083.0
Ashlar,0.8966089062986783,0.9955120661838255,0.9002477635173847,0.9454863396676259,30351119.0
Polygonal,0.0737948895229948,0.07517634611740093,0.8006293406226658,0.1374469002283597,125846.0
Quarry,0.05724615848147032,0.18211793574112414,0.07705660010057915,0.10829296095753776,61643.0
