Class,IoU,Precision,Recall,F1-Score,Support
Background,0.34244965947792966,0.38187562329570024,0.768353920054179,0.5101862212265095,1193083.0
Ashlar,0.7800962076331482,0.9909337459239858,0.7857039801399085,0.8764652205740946,30351119.0
Polygonal,0.01550849041791769,0.015638697109462286,0.6506762233205664,0.03054330035494907,125846.0
Quarry,0.14877546923617385,0.3963367759617634,0.19236571873529842,0.2590157488914615,61643.0
