Class,IoU,Precision,Recall,F1-Score,Support
Background,0.21735908209232266,0.23785990204287585,0.7160623218026138,0.35709937238688705,668851.0
Ashlar,0.8501198642605855,0.9741141229975747,0.8697687074226422,0.9189889592373437,9919298.0
Polygonal,0.6543513980891537,0.8451920026566289,0.7434569754728374,0.7910669992420685,1838370.0
Quarry,0.23218993744602492,0.486724392253022,0.3074777325975409,0.37687361402623987,165264.0
