Class,IoU,Precision,Recall,F1-Score,Support
Background,0.3167308994776542,0.41551505317523413,0.5712318588145939,0.48108675751940055,668851.0
Ashlar,0.9195062181922443,0.9643886064541527,0.951824514194452,0.9580653706433089,9919298.0
Polygonal,0.7347919104704591,0.8598814984495281,0.834739470291617,0.8471239761213673,1838370.0
Quarry,0.2951294621960533,0.6137781922142864,0.36243828056927097,0.4557528352349032,165264.0
