Class,IoU,Precision,Recall,F1-Score,Support
Background,0.4831021075125183,0.6525087972601671,0.6504448356589303,0.6514751817361848,3496235.0
Ashlar,0.9682329865613345,0.9830210434016772,0.9847006615687719,0.9838601356366021,79939535.0
Polygonal,,,,,0.0
Quarry,0.0,0.0,0.0,0.0,155601.0
