Class,IoU,Precision,Recall,F1-Score,Support
Background,0.3291471764626127,0.37585908990272293,0.7259090589682904,0.4952757411539688,668851.0
Ashlar,0.8185246839021574,0.989206266791439,0.8259010869519193,0.9002073946511212,9919298.0
Polygonal,0.5421148784888569,0.5822070235189265,0.8872914592818638,0.7030797589088615,1838370.0
Quarry,0.49912837264817667,0.5870298026394777,0.7692298383192951,0.665891436323732,165264.0
