Class,IoU,Precision,Recall,F1-Score,Support
Background,0.4287955364973789,0.4479559536776978,0.9092963356279488,0.6002195913189228,1193083.0
Ashlar,0.916533339094951,0.9946779295938484,0.9210501266856091,0.9564491474254945,30351119.0
Polygonal,0.0715534655489675,0.07387056356151152,0.695230678766111,0.13355090128388497,125846.0
Quarry,0.05536827050771274,0.20642704118067126,0.07034050906023392,0.10492691898170554,61643.0
