Class,IoU,Precision,Recall,F1-Score,Support
Background,0.3772191417967212,0.4642154243082914,0.6680889585511272,0.5477982847444319,3496235.0
Ashlar,0.951139153408089,0.9846561563119955,0.9654485981185655,0.9749577847861005,79939535.0
Polygonal,,,,,0.0
Quarry,0.0438468606431853,0.4834200040521375,0.04600227504964621,0.08401014036899676,155601.0
