Class,IoU,Precision,Recall,F1-Score,Support
Background,0.38535257549934404,0.4133282656184037,0.850599350985025,0.5563241911329979,369483.0
Ashlar,,,,,0.0
Polygonal,0.7880827276082021,0.9820272425872638,0.7996157820757074,0.8814835191237123,4083620.0
Quarry,0.37107541643331865,0.43528030184116134,0.7155636259377838,0.5412910361978847,104635.0
