Class,IoU,Precision,Recall,F1-Score,Support
Background,0.46265483763721893,0.49812161382230147,0.8666287257466581,0.6326233992219166,1193083.0
Ashlar,0.9498602204465061,0.9900870287016843,0.9589803262278402,0.9742854492708138,30351119.0
Polygonal,0.07610163287105659,0.10894993449172018,0.20153997743273525,0.14143948962890468,125846.0
Quarry,0.030899340908554014,0.10204798127559976,0.04243790860276106,0.05994637823964802,61643.0
