Class,IoU,Precision,Recall,F1-Score,Support
Background,0.44894114259220935,0.6003262367149577,0.6403268086956397,0.619681682568606,3496235.0
Ashlar,0.9633178907447394,0.9829064886601733,0.9797311805729167,0.981316265986174,79939535.0
Polygonal,,,,,0.0
Quarry,0.04960599710769412,0.37825186785489245,0.054009935668793904,0.09452308246025452,155601.0
