Class,IoU,Precision,Recall,F1-Score,Support
Background,0.44366150295175105,0.46538919852936106,0.9047878479535791,0.6146336963957663,1193083.0
Ashlar,0.9439700574973573,0.9950456233291735,0.9484277334222834,0.9711775691778015,30351119.0
Polygonal,0.19082719727350364,0.2023199048672105,0.77060852152631,0.3204951947863101,125846.0
Quarry,0.0536005292285848,0.9086433260393874,0.05389095274402608,0.10174734682001256,61643.0
