Class,IoU,Precision,Recall,F1-Score,Support
Background,0.1966621645937534,0.23119861525762506,0.5683184911769374,0.3286845200132435,3496235.0
Ashlar,0.8761443194285803,0.979488006147242,0.8925201153596903,0.9339839268819455,79939535.0
Polygonal,,,,,0.0
Quarry,0.013014867788995424,0.025061247930400356,0.026362298442812064,0.025695314457529442,155601.0
