Class,IoU,Precision,Recall,F1-Score,Support
Background,0.4621987094705623,0.5313453741245854,0.7803011234617019,0.6321968505059299,369483.0
Ashlar,,,,,0.0
Polygonal,0.8328906394540911,0.9764615360810676,0.8499556765810726,0.908827424316117,4083620.0
Quarry,0.2053829274167719,0.2212189551894122,0.7415396377885028,0.3407762342493489,104635.0
