Class,IoU,Precision,Recall,F1-Score,Support
Background,0.38940043718238826,0.4125785411943841,0.8739199200726185,0.560530177998312,1193083.0
Ashlar,0.9350644119698284,0.9918142399482277,0.9423367883075415,0.966442673624456,30351119.0
Polygonal,0.19232048449949118,0.2185553750338478,0.6157049091747056,0.3225986418915262,125846.0
Quarry,0.0708082736446237,0.3807208458748167,0.08002530700971724,0.13225201072386059,61643.0
