run_id,channels,run_number,width_mult,seed,experiment,wall,IoU_Ashlar,IoU_Polygonal,IoU_Quarry,IoU_mean_stones,F1_Ashlar,F1_Polygonal,F1_Quarry,macro_F1
4ch_run1,4,1,base,42,v7_photoaug,wall1,0.858304188860478,0.6509002518153858,0.4566594962586008,0.6552879789781548,0.92374993717987,0.7885397692557546,0.6269955297466856,0.7797617453941035
4ch_run1,4,1,base,42,v7_photoaug,wall2,0.954018444327854,,0.0440876872269736,0.4990530657774139,0.9764682079610756,,0.0844520776680501,0.5304601428145628
4ch_run1,4,1,base,42,v7_photoaug,wall3,,0.823036598919742,0.2627434211698469,0.5428900100447944,,0.902929320681154,0.4161469650365437,0.6595381428588488
4ch_run1,4,1,base,42,v7_photoaug,wall4,0.9457749810749432,0.0974507716870675,0.0,0.3477419175873369,0.9721319168699044,0.1775947936821993,0.0,0.3832422368507012
4ch_run1,4,1,base,42,v7_photoaug,AllWalls,0.9193658714210916,0.5237958741407318,0.1908726511638553,0.544678132241893,,,,0.5882505669795541
4ch_run2,4,2,base,42,v7_photoaug,wall1,0.891985030013849,0.6651351618609523,0.3441830809278405,0.6337677576008806,0.9429091835967854,0.7988963023489316,0.5121074440101767,0.751304309985298
4ch_run2,4,2,base,42,v7_photoaug,wall2,0.953787900424606,,0.0,0.4768939502123031,0.9763474328173743,,0.0,0.4881737164086872
4ch_run2,4,2,base,42,v7_photoaug,wall3,,0.8045080440361483,0.2681267881225785,0.5363174160793633,,0.8916646802379476,0.4228706319176992,0.6572676560778234
4ch_run2,4,2,base,42,v7_photoaug,wall4,0.9443490957892166,0.0975978564041493,0.0602846270716306,0.3674105264216654,0.97137813146245,0.1778390069453863,0.1137140453278645,0.4209770612452335
4ch_run2,4,2,base,42,v7_photoaug,AllWalls,0.930040675409224,0.52241368743375,0.1681486240305124,0.5402009956244954,,,,0.5794306859292606
4ch_run3,4,3,base,42,v7_photoaug,wall1,0.8773403411578553,0.6385327766664505,0.319956174675223,0.611943097499843,0.9346630676638558,0.7793957933090941,0.4847981786273301,0.7329523465334266
4ch_run3,4,3,base,42,v7_photoaug,wall2,0.9503731477898208,,0.0469066418368497,0.4986398948133352,0.9745552012616576,,0.0896099804172599,0.5320825908394587
4ch_run3,4,3,base,42,v7_photoaug,wall3,,0.8278053027682692,0.2049182503450472,0.5163617765566583,,0.9057915539631402,0.3401363541242166,0.6229639540436784
4ch_run3,4,3,base,42,v7_photoaug,wall4,0.947509086247896,0.0447861503326135,0.0724865889135018,0.3549272751646704,0.9730471533494952,0.0857326646574624,0.1351748164738086,0.3979848781602555
4ch_run3,4,3,base,42,v7_photoaug,AllWalls,0.9250741917318572,0.503708076589111,0.1610669139426554,0.5299497274212079,,,,0.5714959423942048
4ch_run4,4,4,base,42,v7_photoaug,wall1,0.9033649559853733,0.6743707391057685,0.3065055428966435,0.6280804126625951,0.9492293668060108,0.8055214097517374,0.4691989935489939,0.7413165900355807
4ch_run4,4,4,base,42,v7_photoaug,wall2,0.9491480771068428,,0.0522487118613425,0.5006983944840927,0.9739106928352834,,0.0993086734578534,0.5366096831465684
4ch_run4,4,4,base,42,v7_photoaug,wall3,,0.7697120656643154,0.2165571801935438,0.4931346229289296,,0.8698726539736626,0.3560164433193209,0.6129445486464917
4ch_run4,4,4,base,42,v7_photoaug,wall4,0.945545677934503,0.0733098030496729,0.0808926080892608,0.3665826963578122,0.9720107717422968,0.1366051122264467,0.1496774193548387,0.4194311011078607
4ch_run4,4,4,base,42,v7_photoaug,AllWalls,0.9326862370089064,0.5057975359399189,0.1640510107601976,0.5341782612363409,,,,0.5775754807341255
4ch_run5,4,5,base,42,v7_photoaug,wall1,0.8914352833320415,0.6369490375766397,0.3100958933157411,0.6128267380748075,0.9426019395827776,0.7782148655276248,0.4733941918265461,0.7314036656456495
4ch_run5,4,5,base,42,v7_photoaug,wall2,0.956604956716288,,0.0657921772649193,0.5111985669906036,0.9778212545487256,,0.1234615503254264,0.550641402437076
4ch_run5,4,5,base,42,v7_photoaug,wall3,,0.7972327418230098,0.2129110864439175,0.5050719141334636,,0.8871780746820166,0.351074516217248,0.6191262954496324
4ch_run5,4,5,base,42,v7_photoaug,wall4,0.9487855715054782,0.1005557830216597,0.0549730731440369,0.3681048092237249,0.9737198236463964,0.1827363675207378,0.1042170166110606,0.4202244025927317
4ch_run5,4,5,base,42,v7_photoaug,AllWalls,0.9322752705179358,0.5115791874737697,0.1609430575421537,0.5349325051779531,,,,0.5803489415312724
7ch_run1,7,1,base,42,v7_photoaug,wall1,0.8829973208477793,0.677830124050126,0.4794782469417583,0.6801018972798879,0.9378635976499728,0.80798421048003,0.6481720808438944,0.7980066296579658
7ch_run1,7,1,base,42,v7_photoaug,wall2,0.9495415843259865,,0.0,0.4747707921629932,0.9741178048831112,,0.0,0.4870589024415556
7ch_run1,7,1,base,42,v7_photoaug,wall3,,0.8657725099272482,0.354873525685879,0.6103230178065636,,0.9280579548907676,0.523847457283854,0.7259527060873108
7ch_run1,7,1,base,42,v7_photoaug,wall4,0.9346875931879436,0.1015420230908579,0.1159247900484393,0.384051468775747,0.9662413678352918,0.1843634123116563,0.2077645215559865,0.4527897672343115
7ch_run1,7,1,base,42,v7_photoaug,AllWalls,0.9224088327872364,0.5483815523560773,0.2375691406690191,0.5694531752707777,,,,0.6159520013552859
7ch_run2,7,2,base,42,v7_photoaug,wall1,0.8750138642482445,0.6409362753201793,0.5261832254474821,0.6807111216719686,0.9333412204917926,0.7811836266403702,0.6895413560756486,0.8013554010692704
7ch_run2,7,2,base,42,v7_photoaug,wall2,0.944507676712019,,0.0417939175469924,0.4931507971295057,0.97146201891997,,0.0802345201734338,0.5258482695467018
7ch_run2,7,2,base,42,v7_photoaug,wall3,,0.8265791040632849,0.2284476202996955,0.5275133621814903,,0.9050570021572376,0.3719289557400304,0.638492978948634
7ch_run2,7,2,base,42,v7_photoaug,wall4,0.924193322147726,0.091759652048075,0.0098146655922643,0.3419225465960218,0.960603398328157,0.1680949682944217,0.0194385483330407,0.3827123049852065
7ch_run2,7,2,base,42,v7_photoaug,AllWalls,0.9145716210359964,0.5197583438105131,0.2015598572216086,0.5452966073560394,,,,0.5871022386374531
7ch_run3,7,3,base,42,v7_photoaug,wall1,0.8893150749206546,0.6658622820334138,0.5537129178083546,0.7029634249208078,0.9414153168263936,0.7994205634101247,0.7127609115709924,0.8178655972691701
7ch_run3,7,3,base,42,v7_photoaug,wall2,0.959297269394518,,0.0,0.479648634697259,0.979225852431234,,0.0,0.489612926215617
7ch_run3,7,3,base,42,v7_photoaug,wall3,,0.8587791935655533,0.2464373766848222,0.5526082851251878,,0.9240249692253368,0.3954268081085265,0.6597258886669316
7ch_run3,7,3,base,42,v7_photoaug,wall4,0.9413032498852056,0.1351975145536658,0.0086425189915226,0.3617144278101314,0.9697642549569392,0.238192055250971,0.0171369317251541,0.4083644139776881
7ch_run3,7,3,base,42,v7_photoaug,AllWalls,0.9299718647334596,0.5532796633842111,0.2021982033711748,0.5618165771629485,,,,0.5938922065323518
7ch_run4,7,4,base,42,v7_photoaug,wall1,0.8681502994057313,0.5828206466281589,0.5552155612694164,0.6687288357677689,0.9294223271884436,0.736432959564593,0.7140046371658367,0.793286641306291
7ch_run4,7,4,base,42,v7_photoaug,wall2,0.9508388880893,,0.0071681302363099,0.479003509162805,0.9748000143882464,,0.0142342276748334,0.4945171210315398
7ch_run4,7,4,base,42,v7_photoaug,wall3,,0.8696525148793951,0.2945229767411872,0.5820877458102912,,0.9302825075337524,0.4550293537201093,0.6926559306269309
7ch_run4,7,4,base,42,v7_photoaug,wall4,0.9221274755400212,0.1223376394008199,0.0470669386676842,0.3638440178695085,0.9594862851444852,0.2180050549959851,0.0899024444942812,0.4224645948782505
7ch_run4,7,4,base,42,v7_photoaug,AllWalls,0.9137055543450175,0.5249369336361246,0.2259934017286494,0.5548786299032639,,,,0.600731071960753
7ch_run5,7,5,base,42,v7_photoaug,wall1,0.9059770412502685,0.716293032451489,0.5036903948511611,0.7086534895176394,0.9506694169369139,0.8346978271284627,0.6699389669254588,0.8184354036636119
7ch_run5,7,5,base,42,v7_photoaug,wall2,0.9626562577268172,,0.0,0.4813281288634086,0.9809728564917246,,0.0,0.4904864282458623
7ch_run5,7,5,base,42,v7_photoaug,wall3,,0.8441609900307261,0.25603472624834617,0.5500978581395362,,0.9154959839126207,0.4076873368192567,0.6615916603659386
7ch_run5,7,5,base,42,v7_photoaug,wall4,0.9389378194976865,0.12115472192178517,0.08744197716723122,0.3825115061955677,0.9685074065355368,0.21612489258237677,0.16082141209044762,0.4484845704027871
7ch_run5,7,5,base,42,v7_photoaug,AllWalls,0.9358570394915908,0.5605362481346668,0.21179177456668463,0.5693950207309808,,,,0.6047495156695499
