Class,IoU,Precision,Recall,F1-Score,Support
Background,0.3106097644075522,0.4241235109741939,0.5371521079103664,0.47399275183633355,3496235.0
Ashlar,0.9479425519429893,0.9788085341919608,0.967805016629131,0.9732756759150388,79939535.0
Polygonal,,,,,0.0
Quarry,0.0,0.0,0.0,0.0,155601.0
