run_id,channels,run_number,width_mult,seed,experiment,wall,IoU_Ashlar,IoU_Polygonal,IoU_Quarry,IoU_mean_stones,F1_Ashlar,F1_Polygonal,F1_Quarry,macro_F1
4ch_run1,4,1,base,42,v8_coslr,AllWalls,0.9388832649300224,0.6334948146428743,0.1468288818055208,0.5730689871261392,,,,0.6058641534160103
4ch_run2,4,2,base,42,v8_coslr,wall1,0.913097112596679,0.7123220485313837,0.2793271119177581,0.6349154243486069,0.954574764223356,0.8319954171498577,0.4366781713850128,0.7410827842527422
4ch_run2,4,2,base,42,v8_coslr,wall2,0.9377816710143896,,0.0400378228543302,0.4889097469343599,0.9678919818902816,,0.0769930130895594,0.5224424974899206
4ch_run2,4,2,base,42,v8_coslr,wall3,,0.8293953315566479,0.2321945917262569,0.5307949616414525,,0.9067425911171516,0.3768797449450923,0.641811168031122
4ch_run2,4,2,base,42,v8_coslr,wall4,0.9356992395733712,0.1953091702886714,0.0922454771195459,0.4077512956605295,0.9667816367790688,0.3267927246663782,0.1689097900644356,0.4874947171699608
4ch_run2,4,2,base,42,v8_coslr,AllWalls,0.92885934106148,0.5790088501255676,0.1609512509044728,0.5562731473638401,,,,0.5982077917359364
4ch_run3,4,3,base,42,v8_coslr,wall1,0.9108682665043116,0.6852398032179272,0.3154024804637306,0.6371701833953232,0.9533553751150292,0.8132252773872032,0.4795528139076322,0.7487111554699548
4ch_run3,4,3,base,42,v8_coslr,wall2,0.9447973063798848,,0.0627560504193909,0.5037766783996378,0.9716151943243528,,0.1181005751877409,0.5448578847560468
4ch_run3,4,3,base,42,v8_coslr,wall3,,0.8079713211006034,0.2545224748912194,0.5312468979959114,,0.8937877627491906,0.4057678997154503,0.6497778312323205
4ch_run3,4,3,base,42,v8_coslr,wall4,0.943401495821836,0.1831560307838997,0.0080846271418228,0.3782140512491861,0.9708765768165526,0.3096058778698017,0.0160395802577504,0.432174011648035
4ch_run3,4,3,base,42,v8_coslr,AllWalls,0.933022356235344,0.5587890517008102,0.1601914082290409,0.5506676053883984,,,,0.5938802207765892
4ch_run4,4,4,base,42,v8_coslr,wall1,0.922544310087792,0.734867831246668,0.2828701000513647,0.6467607471286082,0.95971188309898,0.8471744279431308,0.4409957018096203,0.7492940042839104
4ch_run4,4,4,base,42,v8_coslr,wall2,0.9431519089829056,,0.0458014640374754,0.4944766865101905,0.970744391751209,,0.0875911262557463,0.5291677590034777
4ch_run4,4,4,base,42,v8_coslr,wall3,,0.8197539289907736,0.2555184988672444,0.537636213929009,,0.9009503053474984,0.4070326308975593,0.6539914681225288
4ch_run4,4,4,base,42,v8_coslr,wall4,0.940969671182424,0.1881098570737051,0.0547512422550763,0.3946102568370686,0.9695871967017315,0.316653979350052,0.1038183034286212,0.4633531598268016
4ch_run4,4,4,base,42,v8_coslr,AllWalls,0.9355552967510404,0.5809105391037156,0.1597353263027902,0.5587337207191821,,,,0.5989515978091796
4ch_run5,4,5,base,42,v8_coslr,wall1,0.9129149926949102,0.6807314348591386,0.2581759145880054,0.6172741140473513,0.954475234060242,0.810041890977294,0.4103971656023095,0.7249714302132818
4ch_run5,4,5,base,42,v8_coslr,wall2,0.9464072887259024,,0.0439306711149988,0.4951689799204507,0.9724658289225896,,0.0841639628579501,0.5283148958902699
4ch_run5,4,5,base,42,v8_coslr,wall3,,0.8052944858421689,0.2237495691665146,0.5145220275043417,,0.8921475051938681,0.3656786891764277,0.6289130971851479
4ch_run5,4,5,base,42,v8_coslr,wall4,0.9431752945172128,0.3115642130626504,0.0405446717448347,0.4317613931082326,0.9707567785350496,0.4751032545102963,0.07792970901835,0.507929914021232
4ch_run5,4,5,base,42,v8_coslr,AllWalls,0.9341658586460084,0.5991967112546526,0.1416002066535884,0.5583209255180831,,,,0.5975323343274829
