Class,IoU,Precision,Recall,F1-Score,Support
Background,0.43263400660601437,0.45885528259604075,0.8833249656562033,0.6039700364658342,1193083.0
Ashlar,0.947217715294303,0.9918665972836487,0.9546326117333598,0.9728934857714565,30351119.0
Polygonal,0.25092347506801643,0.31883996870857284,0.540859463153378,0.40118117545819176,125846.0
Quarry,0.061750260455424914,0.4279084158415842,0.06730691238259008,0.11631786259970002,61643.0
